Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
211	6	1	133	0.060	
211	6	1	153	0.050	
212	6	1	120	0.126	
212	6	1	151	0.078	
212	6	1	101	0.138	
212	6	1	107	0.108	
212	6	1	107	0.133	
213	6	1	250	0.126	
213	6	1	250	0.139	
213	6	1	144	0.103	
213	6	1	100	0.094	
213	6	1	97	0.105	
214	6	1	230	0.065	
214	6	1	250	0.063	
214	6	1	103	0.039	
214	6	1	104	0.075	
214	6	1	88	0.057	
215	6	1	101	0.088	
215	6	1	96	0.096	
215	6	1	250	0.446	
215	6	1	250	0.051	
215	6	1	250	0.108	
216	6	1	79	0.143	
216	6	1	84	0.116	
216	6	1	250	0.436	
216	6	1	250	0.066	
216	6	1	250	0.058	
217	6	1	109	0.115	
217	6	1	154	0.067	
217	6	1	120	0.077	
217	6	1	134	0.073	
217	6	1	107	0.084	
218	6	1	143	0.048	
218	6	1	164	0.048	
218	6	1	250	0.062	
218	6	1	201	0.082	
218	6	1	185	0.069	
219	6	1	191	0.075	
219	6	1	228	0.072	
219	6	1	109	0.064	
219	6	1	122	0.068	
219	6	1	124	0.060	
220	6	1	80	0.086	
220	6	1	113	0.053	
220	6	1	79	0.081	
220	6	1	77	0.056	
220	6	1	76	0.076	
221	6	1	196	0.066	
221	6	1	178	0.049	
221	6	1	250	0.310	
221	6	1	250	0.285	
221	6	1	248	0.046	
222	6	1	238	0.051	
222	6	1	50	0.112	
222	6	1	229	0.043	
222	6	1	250	0.210	
222	6	1	125	0.084	
223	6	1	135	0.074	
223	6	1	142	0.093	
223	6	1	250	0.104	
223	6	1	152	0.066	
223	6	1	184	0.068	
224	6	1	137	0.099	
224	6	1	133	0.116	
224	6	1	215	0.066	
224	6	1	138	0.097	
224	6	1	123	0.108	
225	6	1	115	0.093	
225	6	1	106	0.086	
225	6	1	250	0.069	
225	6	1	250	0.067	
225	6	1	250	0.083	
226	6	1	85	0.098	
226	6	1	82	0.109	
226	6	1	250	0.058	
226	6	1	250	0.054	
226	6	1	250	0.358	
227	6	1	206	0.077	
227	6	1	250	0.095	
227	6	1	99	0.116	
227	6	1	109	0.049	
227	6	1	117	0.056	
228	6	1	178	0.047	
228	6	1	130	0.048	
228	6	1	250	0.059	
228	6	1	195	0.086	
228	6	1	250	0.620	
229	6	1	149	0.066	
229	6	1	189	0.054	
229	6	1	186	0.051	
229	6	1	177	0.077	
229	6	1	147	0.064	
230	6	1	201	0.070	
230	6	1	237	0.078	
230	6	1	139	0.072	
230	6	1	168	0.063	
230	6	1	250	0.076	
231	6	1	126	0.112	
231	6	1	100	0.118	
231	6	1	250	0.075	
231	6	1	250	0.063	
231	6	1	250	0.060	
232	6	1	89	0.098	
232	6	1	99	0.101	
232	6	1	250	1.651	
232	6	1	250	0.056	
232	6	1	155	0.030	
233	6	1	72	0.191	
233	6	1	73	0.191	
233	6	1	250	0.048	
233	6	1	250	0.044	
233	6	1	250	0.168	
234	6	1	97	0.105	
234	6	1	89	0.110	
234	6	1	250	0.253	
234	6	1	250	0.044	
234	6	1	250	0.301	
235	6	1	144	0.068	
235	6	1	162	0.073	
235	6	1	177	0.057	
235	6	1	250	0.086	
235	6	1	230	0.083	
236	6	1	74	0.170	
236	6	1	73	0.100	
236	6	1	250	0.039	
236	6	1	250	0.056	
236	6	1	250	0.049	
237	6	1	197	0.067	
237	6	1	160	0.068	
237	6	1	102	0.124	
237	6	1	85	0.125	
237	6	1	116	0.127	
238	6	1	125	0.078	
238	6	1	69	0.121	
238	6	1	250	0.069	
238	6	1	250	0.060	
238	6	1	250	0.045	
239	6	1	127	0.061	
239	6	1	148	0.067	
239	6	1	250	0.958	
239	6	1	250	0.058	
239	6	1	250	0.051	
240	6	1	121	0.089	
240	6	1	93	0.106	
240	6	1	250	0.114	
240	6	1	141	0.238	
240	6	1	218	0.104	
241	6	1	185	0.071	
241	6	1	80	0.102	
241	6	1	118	0.064	
241	6	1	143	0.063	
241	6	1	135	0.068	
242	6	1	187	0.048	
242	6	1	182	0.072	
242	6	1	127	0.077	
242	6	1	109	0.077	
242	6	1	103	0.072	
243	6	1	110	0.115	
243	6	1	240	0.062	
243	6	1	72	0.114	
243	6	1	127	0.067	
243	6	1	128	0.072	
244	6	1	117	0.079	
244	6	1	133	0.071	
244	6	1	250	0.101	
244	6	1	243	0.037	
244	6	1	250	0.096	
245	6	1	155	0.062	
245	6	1	160	0.061	
245	6	1	250	0.088	
245	6	1	250	0.199	
245	6	1	250	0.087	
246	6	1	129	0.065	
246	6	1	115	0.053	
246	6	1	250	0.065	
246	6	1	250	0.264	
246	6	1	250	0.488	
247	6	1	106	0.115	
247	6	1	91	0.127	
247	6	1	157	0.072	
247	6	1	250	0.066	
247	6	1	250	0.065	
248	6	1	136	0.076	
248	6	1	126	0.074	
248	6	1	250	0.095	
248	6	1	250	0.143	
248	6	1	250	0.065	
249	6	1	70	0.055	
249	6	1	127	0.037	
249	6	1	161	0.046	
249	6	1	192	0.039	
249	6	1	250	0.076	
250	6	1	234	0.040	
250	6	1	187	0.045	
250	6	1	75	0.047	
250	6	1	138	0.044	
250	6	1	124	0.064	
251	6	1	137	0.086	
251	6	1	108	0.105	
251	6	1	169	0.075	
251	6	1	122	0.135	
251	6	1	189	0.097	
252	6	1	82	0.075	
252	6	1	99	0.068	
252	6	1	117	0.103	
252	6	1	238	0.102	
252	6	1	109	0.072	
253	6	1	133	0.080	
253	6	1	129	0.090	
253	6	1	250	0.048	
253	6	1	220	0.082	
253	6	1	250	0.054	
254	6	1	123	0.112	
254	6	1	97	0.136	
254	6	1	250	1.691	
254	6	1	250	0.054	
254	6	1	250	0.060	
255	6	1	250	0.045	
255	6	1	135	0.112	
255	6	1	118	0.048	
255	6	1	83	0.093	
255	6	1	111	0.049	
256	6	1	127	0.061	
256	6	1	203	0.073	
256	6	1	188	0.051	
256	6	1	154	0.071	
256	6	1	208	0.054	
257	6	1	81	0.157	
257	6	1	79	0.130	
257	6	1	250	1.850	
257	6	1	250	0.031	
257	6	1	250	0.031	
258	6	1	180	0.063	
258	6	1	115	0.047	
258	6	1	250	0.039	
258	6	1	250	0.063	
258	6	1	250	0.078	
259	6	1	107	0.115	
259	6	1	83	0.131	
259	6	1	250	0.507	
259	6	1	250	0.062	
259	6	1	250	0.092	
260	6	1	231	0.052	
260	6	1	250	0.051	
260	6	1	141	0.044	
260	6	1	174	0.060	
260	6	1	145	0.053	
261	6	1	250	0.072	
261	6	1	209	0.080	
261	6	1	129	0.102	
261	6	1	120	0.099	
261	6	1	130	0.083	
262	6	1	148	0.065	
262	6	1	210	0.069	
262	6	1	250	0.069	
262	6	1	250	0.211	
262	6	1	144	0.145	
263	6	1	155	0.068	
263	6	1	142	0.082	
263	6	1	65	0.068	
263	6	1	114	0.087	
263	6	1	131	0.069	
264	6	1	160	0.066	
264	6	1	166	0.088	
264	6	1	195	0.054	
264	6	1	145	0.076	
264	6	1	198	0.058	
265	6	1	198	0.076	
265	6	1	250	0.075	
265	6	1	250	0.065	
265	6	1	184	0.054	
265	6	1	250	0.059	
266	6	1	125	0.079	
266	6	1	187	0.049	
266	6	1	195	0.069	
266	6	1	193	0.077	
266	6	1	250	0.104	
267	6	1	122	0.101	
267	6	1	155	0.070	
267	6	1	168	0.053	
267	6	1	250	0.072	
267	6	1	250	0.062	
268	6	1	130	0.074	
268	6	1	150	0.085	
268	6	1	230	0.044	
268	6	1	214	0.047	
268	6	1	250	0.038	
269	6	1	131	0.113	
269	6	1	191	0.110	
269	6	1	138	0.080	
269	6	1	112	0.115	
269	6	1	135	0.117	
270	6	1	138	0.073	
270	6	1	162	0.063	
270	6	1	185	0.048	
270	6	1	167	0.072	
270	6	1	128	0.103	
271	6	1	180	0.070	
271	6	1	189	0.068	
271	6	1	250	0.049	
271	6	1	250	0.247	
271	6	1	165	0.077	
272	6	1	229	0.052	
272	6	1	250	0.059	
272	6	1	175	0.045	
272	6	1	172	0.048	
272	6	1	220	0.049	
273	6	1	159	0.077	
273	6	1	176	0.070	
273	6	1	250	0.064	
273	6	1	250	0.107	
273	6	1	250	0.078	
274	6	1	108	0.123	
274	6	1	101	0.147	
274	6	1	115	0.138	
274	6	1	171	0.136	
274	6	1	127	0.127	
275	6	1	250	0.049	
275	6	1	250	0.048	
275	6	1	144	0.066	
275	6	1	149	0.047	
275	6	1	133	0.051	
276	6	1	250	0.060	
276	6	1	229	0.073	
276	6	1	151	0.071	
276	6	1	250	0.061	
276	6	1	113	0.050	
277	6	1	133	0.079	
277	6	1	153	0.081	
277	6	1	117	0.106	
277	6	1	130	0.064	
277	6	1	116	0.092	
278	6	1	250	0.076	
278	6	1	250	0.085	
278	6	1	115	0.055	
278	6	1	129	0.081	
278	6	1	124	0.076	
279	6	1	250	0.037	
279	6	1	250	0.064	
279	6	1	165	0.069	
279	6	1	250	0.051	
279	6	1	250	0.080	
280	6	1	250	0.069	
280	6	1	197	0.065	
280	6	1	115	0.101	
280	6	1	106	0.064	
280	6	1	133	0.077	
281	6	1	222	0.061	
281	6	1	246	0.048	
281	6	1	216	0.086	
281	6	1	250	0.069	
281	6	1	217	0.073	
282	6	1	202	0.061	
282	6	1	250	0.069	
282	6	1	201	0.061	
282	6	1	192	0.053	
282	6	1	178	0.054	
283	6	1	70	0.068	
283	6	1	64	0.063	
283	6	1	75	0.064	
283	6	1	90	0.065	
283	6	1	74	0.063	
284	6	1	146	0.076	
284	6	1	136	0.068	
284	6	1	156	0.060	
284	6	1	198	0.053	
284	6	1	161	0.065	
285	6	1	238	0.054	
285	6	1	174	0.072	
285	6	1	123	0.095	
285	6	1	156	0.054	
285	6	1	157	0.050	
286	6	1	146	0.075	
286	6	1	148	0.067	
286	6	1	169	0.081	
286	6	1	154	0.079	
286	6	1	210	0.073	
287	6	1	250	0.052	
287	6	1	250	0.060	
287	6	1	118	0.101	
287	6	1	120	0.094	
287	6	1	136	0.060	
288	6	1	174	0.092	
288	6	1	130	0.097	
288	6	1	188	0.054	
288	6	1	90	0.117	
288	6	1	148	0.086	
289	6	1	111	0.103	
289	6	1	155	0.085	
289	6	1	243	0.076	
289	6	1	250	0.088	
289	6	1	250	0.050	
290	6	1	150	0.076	
290	6	1	164	0.068	
290	6	1	250	0.088	
290	6	1	250	0.283	
290	6	1	250	0.056	
291	6	1	73	0.129	
291	6	1	72	0.183	
291	6	1	250	0.044	
291	6	1	250	0.063	
291	6	1	250	1.292	
292	6	1	40	0.114	
292	6	1	40	0.110	
292	6	1	117	0.101	
292	6	1	118	0.080	
292	6	1	63	0.094	
293	6	1	130	0.058	
293	6	1	141	0.044	
293	6	1	250	0.619	
293	6	1	250	0.640	
293	6	1	250	0.036	
294	6	1	132	0.092	
294	6	1	125	0.083	
294	6	1	250	0.078	
294	6	1	236	0.066	
294	6	1	182	0.073	
295	6	1	100	0.106	
295	6	1	120	0.099	
295	6	1	250	0.132	
295	6	1	250	0.234	
295	6	1	250	0.166	
296	6	1	135	0.105	
296	6	1	128	0.102	
296	6	1	250	0.053	
296	6	1	250	0.036	
296	6	1	205	0.054	
297	6	1	213	0.046	
297	6	1	208	0.061	
297	6	1	248	0.066	
297	6	1	250	0.064	
297	6	1	162	0.058	
298	6	1	250	0.066	
298	6	1	250	0.054	
298	6	1	133	0.084	
298	6	1	147	0.046	
298	6	1	199	0.053	
299	6	1	250	0.087	
299	6	1	214	0.092	
299	6	1	121	0.066	
299	6	1	123	0.070	
299	6	1	133	0.086	
0	7	1	129	0.074	
0	7	1	119	0.049	
0	7	1	250	0.032	
0	7	1	250	0.081	
0	7	1	250	1.479	
1	7	1	128	0.087	
1	7	1	93	0.134	
1	7	1	109	0.040	
1	7	1	250	0.055	
1	7	1	114	0.023	
2	7	1	114	0.047	
2	7	1	86	0.053	
2	7	1	126	0.048	
2	7	1	141	0.056	
2	7	1	133	0.049	
3	7	1	51	0.244	
3	7	1	46	0.294	
3	7	1	89	0.114	
3	7	1	159	0.053	
3	7	1	120	0.051	
4	7	1	44	0.044	
4	7	1	93	0.011	
4	7	0	57	0.016	
4	7	1	90	0.014	
4	7	1	115	0.024	
5	7	1	47	0.307	
5	7	1	47	0.307	
5	7	1	135	0.072	
5	7	1	117	0.097	
5	7	1	184	0.146	
6	7	1	122	0.076	
6	7	1	112	0.061	
6	7	1	180	0.062	
6	7	1	235	0.080	
6	7	1	126	0.066	
7	7	1	55	0.110	
7	7	1	65	0.059	
7	7	1	84	0.108	
7	7	1	119	0.042	
7	7	1	86	0.039	
8	7	1	50	0.147	
8	7	1	49	0.105	
8	7	1	122	0.107	
8	7	1	90	0.155	
8	7	1	101	0.096	
9	7	1	57	0.216	
9	7	1	53	0.236	
9	7	1	99	0.169	
9	7	1	59	0.241	
9	7	1	75	0.221	
10	7	1	55	0.186	
10	7	1	110	0.043	
10	7	1	215	0.039	
10	7	0	91	0.022	
10	7	1	250	0.025	
11	7	1	65	0.169	
11	7	1	94	0.082	
11	7	1	96	0.067	
11	7	1	107	0.104	
11	7	1	68	0.318	
12	7	1	96	0.110	
12	7	1	100	0.074	
12	7	1	173	0.055	
12	7	1	125	0.054	
12	7	1	186	0.047	
13	7	1	101	0.082	
13	7	1	119	0.062	
13	7	1	164	0.086	
13	7	1	250	0.154	
13	7	1	250	0.116	
14	7	1	86	0.158	
14	7	1	68	0.137	
14	7	1	250	0.250	
14	7	1	250	0.054	
14	7	1	135	0.093	
15	7	1	47	0.217	
15	7	1	48	0.267	
15	7	1	77	0.150	
15	7	1	143	0.152	
15	7	1	81	0.152	
16	7	1	114	0.064	
16	7	1	171	0.148	
16	7	1	250	0.051	
16	7	1	250	0.046	
16	7	1	250	0.059	
17	7	1	48	0.254	
17	7	1	91	0.103	
17	7	1	121	0.180	
17	7	1	250	0.073	
17	7	1	207	0.164	
18	7	1	52	0.120	
18	7	1	52	0.120	
18	7	1	49	0.305	
18	7	1	48	0.285	
18	7	1	50	0.195	
19	7	1	63	0.068	
19	7	1	69	0.096	
19	7	1	129	0.039	
19	7	1	142	0.092	
19	7	1	116	0.075	
20	7	1	49	0.200	
20	7	1	47	0.185	
20	7	1	59	0.244	
20	7	1	59	0.223	
20	7	1	58	0.238	
21	7	1	123	0.094	
21	7	1	60	0.268	
21	7	1	73	0.191	
21	7	1	60	0.117	
21	7	1	132	0.178	
22	7	1	84	0.081	
22	7	1	122	0.064	
22	7	1	239	0.048	
22	7	1	237	0.066	
22	7	1	250	0.063	
23	7	1	28	0.083	
23	7	1	28	0.083	
23	7	1	29	0.069	
23	7	1	65	0.104	
23	7	1	56	0.057	
24	7	1	107	0.105	
24	7	1	81	0.109	
24	7	1	184	0.062	
24	7	1	151	0.068	
24	7	1	114	0.105	
25	7	1	47	0.198	
25	7	1	47	0.198	
25	7	1	103	0.408	
25	7	1	92	0.368	
25	7	1	114	0.368	
26	7	1	103	0.151	
26	7	1	110	0.118	
26	7	1	250	0.082	
26	7	0	220	0.022	
26	7	1	225	0.046	
27	7	1	80	0.150	
27	7	1	72	0.183	
27	7	1	250	0.624	
27	7	1	250	0.047	
27	7	1	175	0.132	
28	7	1	44	0.263	
28	7	1	46	0.183	
28	7	1	151	0.249	
28	7	1	59	0.354	
28	7	1	130	0.124	
29	7	1	44	0.063	
29	7	1	70	0.060	
29	7	1	250	0.060	
29	7	1	146	0.030	
29	7	1	128	0.049	
30	7	1	163	0.091	
30	7	1	126	0.066	
30	7	1	250	0.064	
30	7	1	250	0.036	
30	7	1	250	0.050	
31	7	1	68	0.105	
31	7	1	64	0.122	
31	7	1	92	0.074	
31	7	1	90	0.057	
31	7	1	90	0.074	
32	7	1	65	0.122	
32	7	1	96	0.069	
32	7	1	250	0.144	
32	7	1	147	0.086	
32	7	1	206	0.045	
33	7	1	84	0.070	
33	7	1	60	0.080	
33	7	1	250	0.088	
33	7	1	99	0.064	
33	7	1	250	0.049	
34	7	1	112	0.056	
34	7	1	71	0.090	
34	7	1	113	0.087	
34	7	1	165	0.244	
34	7	1	75	0.107	
35	7	1	53	0.093	
35	7	1	70	0.091	
35	7	1	250	0.047	
35	7	1	250	0.050	
35	7	1	250	0.056	
36	7	1	51	0.269	
36	7	1	48	0.129	
36	7	1	250	0.046	
36	7	1	250	0.038	
36	7	1	143	0.084	
37	7	1	184	0.044	
37	7	1	134	0.051	
37	7	1	250	0.035	
37	7	1	110	0.113	
37	7	1	250	0.466	
38	7	1	71	0.113	
38	7	1	93	0.159	
38	7	1	83	0.092	
38	7	1	183	0.127	
38	7	1	191	0.057	
39	7	1	53	0.136	
39	7	1	50	0.169	
39	7	1	69	0.121	
39	7	1	117	0.079	
39	7	1	121	0.065	
40	7	1	45	0.382	
40	7	1	45	0.382	
40	7	1	45	0.346	
40	7	1	45	0.346	
40	7	1	45	0.373	
41	7	1	45	0.275	
41	7	1	45	0.275	
41	7	1	49	0.360	
41	7	1	47	0.338	
41	7	1	48	0.333	
42	7	1	47	0.635	
42	7	1	47	0.635	
42	7	1	45	0.647	
42	7	1	45	0.647	
42	7	1	45	0.647	
43	7	1	57	0.127	
43	7	1	58	0.133	
43	7	0	126	0.014	
43	7	1	250	0.069	
43	7	1	250	0.063	
44	7	1	86	0.075	
44	7	1	67	0.051	
44	7	1	144	0.051	
44	7	1	123	0.060	
44	7	1	132	0.113	
45	7	1	66	0.083	
45	7	1	85	0.115	
45	7	1	153	0.097	
45	7	1	141	0.122	
45	7	1	116	0.133	
46	7	1	83	0.127	
46	7	1	72	0.106	
46	7	1	86	0.129	
46	7	1	86	0.088	
46	7	1	100	0.088	
47	7	1	96	0.080	
47	7	1	105	0.063	
47	7	1	95	0.053	
47	7	1	87	0.044	
47	7	1	120	0.057	
48	7	1	81	0.109	
48	7	1	95	0.084	
48	7	1	250	0.036	
48	7	1	214	0.065	
48	7	1	134	0.133	
49	7	1	138	0.052	
49	7	1	118	0.066	
49	7	1	243	0.043	
49	7	1	250	0.056	
49	7	1	250	0.072	
50	7	1	47	0.109	
50	7	1	47	0.109	
50	7	1	92	0.207	
50	7	1	90	0.254	
50	7	1	103	0.137	
51	7	1	55	0.204	
51	7	1	57	0.238	
51	7	1	250	0.069	
51	7	1	81	0.168	
51	7	1	81	0.194	
52	7	1	49	0.172	
52	7	1	103	0.076	
52	7	1	250	0.030	
52	7	1	250	0.026	
52	7	1	250	0.047	
53	7	1	56	0.150	
53	7	1	58	0.114	
53	7	1	120	0.078	
53	7	1	148	0.072	
53	7	1	114	0.054	
54	7	1	52	0.168	
54	7	1	51	0.218	
54	7	1	106	0.166	
54	7	1	170	0.083	
54	7	1	86	0.229	
55	7	1	93	0.101	
55	7	1	129	0.114	
55	7	1	168	0.045	
55	7	1	140	0.046	
55	7	1	183	0.045	
56	7	1	64	0.127	
56	7	1	72	0.116	
56	7	0	156	0.015	
56	7	1	229	0.024	
56	7	1	204	0.032	
57	7	1	103	0.073	
57	7	1	106	0.104	
57	7	1	250	0.058	
57	7	1	169	0.109	
57	7	1	240	0.070	
58	7	1	73	0.096	
58	7	1	40	0.093	
58	7	1	250	0.054	
58	7	1	250	0.049	
58	7	1	250	0.063	
59	7	1	82	0.067	
59	7	1	100	0.081	
59	7	1	173	0.047	
59	7	1	78	0.102	
59	7	1	118	0.071	
60	7	1	103	0.066	
60	7	1	96	0.076	
60	7	1	131	0.080	
60	7	1	87	0.094	
60	7	1	97	0.062	
61	7	1	50	0.422	
61	7	1	50	0.422	
61	7	1	45	0.417	
61	7	1	45	0.419	
61	7	1	45	0.419	
62	7	1	101	0.066	
62	7	1	123	0.075	
62	7	1	142	0.041	
62	7	1	122	0.067	
62	7	1	134	0.042	
63	7	1	60	0.171	
63	7	1	54	0.138	
63	7	1	141	0.113	
63	7	1	250	0.056	
63	7	1	87	0.083	
64	7	1	54	0.089	
64	7	1	59	0.098	
64	7	1	105	0.108	
64	7	1	111	0.106	
64	7	1	115	0.062	
65	7	1	46	0.241	
65	7	1	47	0.301	
65	7	1	101	0.069	
65	7	1	135	0.076	
65	7	1	105	0.058	
66	7	1	63	0.143	
66	7	1	62	0.148	
66	7	1	116	0.080	
66	7	1	141	0.101	
66	7	1	142	0.065	
67	7	1	51	0.416	
67	7	1	50	0.418	
67	7	1	178	0.223	
67	7	1	88	0.233	
67	7	1	116	0.428	
68	7	1	90	0.147	
68	7	1	54	0.174	
68	7	1	81	0.262	
68	7	1	99	0.143	
68	7	1	75	0.303	
69	7	1	127	0.039	
69	7	1	123	0.051	
69	7	1	102	0.059	
69	7	1	93	0.117	
69	7	1	138	0.068	
70	7	1	76	0.187	
70	7	1	94	0.146	
70	7	1	250	0.046	
70	7	1	250	0.050	
70	7	1	250	0.052	
71	7	1	136	0.080	
71	7	1	73	0.123	
71	7	1	180	0.025	
71	7	1	250	0.026	
71	7	0	119	0.000	
72	7	1	45	0.185	
72	7	1	45	0.178	
72	7	1	154	0.155	
72	7	1	125	0.172	
72	7	1	150	0.095	
73	7	1	139	0.159	
73	7	1	97	0.141	
73	7	1	250	0.049	
73	7	1	250	1.583	
73	7	1	250	0.046	
74	7	1	62	0.122	
74	7	1	60	0.190	
74	7	1	103	0.162	
74	7	1	93	0.176	
74	7	1	98	0.076	
75	7	1	77	0.440	
75	7	1	64	0.397	
75	7	1	250	0.045	
75	7	1	250	0.056	
75	7	1	250	0.035	
76	7	1	117	0.099	
76	7	1	78	0.097	
76	7	1	250	0.047	
76	7	1	250	0.105	
76	7	1	216	0.065	
77	7	1	90	0.181	
77	7	1	72	0.216	
77	7	1	250	0.242	
77	7	0	189	0.027	
77	7	1	108	0.037	
78	7	1	158	0.123	
78	7	1	114	0.071	
78	7	1	127	0.033	
78	7	1	140	0.041	
78	7	1	250	0.068	
79	7	1	106	0.079	
79	7	1	102	0.074	
79	7	1	68	0.217	
79	7	1	69	0.233	
79	7	1	58	0.366	
80	7	1	51	0.063	
80	7	1	51	0.077	
80	7	1	250	0.056	
80	7	1	250	0.160	
80	7	1	122	0.103	
81	7	1	104	0.127	
81	7	1	118	0.067	
81	7	1	186	0.068	
81	7	1	250	0.067	
81	7	1	191	0.040	
82	7	1	101	0.092	
82	7	1	108	0.065	
82	7	1	246	0.096	
82	7	1	250	0.064	
82	7	1	250	0.064	
83	7	1	48	0.277	
83	7	1	48	0.277	
83	7	1	142	0.152	
83	7	1	205	0.108	
83	7	1	153	0.110	
84	7	1	65	0.215	
84	7	1	57	0.171	
84	7	1	97	0.244	
84	7	1	97	0.082	
84	7	1	126	0.045	
85	7	1	93	0.108	
85	7	1	58	0.132	
85	7	1	155	0.048	
85	7	1	177	0.072	
85	7	1	250	0.066	
86	7	1	139	0.068	
86	7	1	114	0.077	
86	7	1	122	0.089	
86	7	1	158	0.056	
86	7	1	199	0.088	
87	7	1	68	0.246	
87	7	1	95	0.397	
87	7	1	101	0.105	
87	7	1	134	0.105	
87	7	1	122	0.099	
88	7	1	52	0.269	
88	7	1	63	0.142	
88	7	1	89	0.053	
88	7	1	94	0.085	
88	7	1	127	0.073	
89	7	1	111	0.069	
89	7	1	132	0.059	
89	7	1	143	0.085	
89	7	1	111	0.087	
89	7	1	117	0.080	
90	7	1	57	0.176	
90	7	1	55	0.244	
90	7	1	66	0.190	
90	7	1	59	0.263	
90	7	1	103	0.154	
91	7	1	80	0.219	
91	7	1	111	0.103	
91	7	1	250	0.366	
91	7	1	160	0.100	
91	7	1	250	0.057	
92	7	1	46	0.121	
92	7	1	47	0.126	
92	7	1	98	0.151	
92	7	1	104	0.142	
92	7	1	90	0.129	
93	7	1	48	0.818	
93	7	1	48	0.818	
93	7	1	63	0.806	
93	7	1	74	0.806	
93	7	1	65	0.806	
94	7	1	45	0.413	
94	7	1	45	0.399	
94	7	1	47	0.499	
94	7	1	46	0.470	
94	7	1	46	0.470	
95	7	1	63	0.140	
95	7	1	60	0.180	
95	7	1	139	0.063	
95	7	1	87	0.180	
95	7	1	154	0.183	
96	7	1	61	0.184	
96	7	1	54	0.198	
96	7	1	127	0.107	
96	7	1	248	0.117	
96	7	1	167	0.067	
97	7	1	96	0.059	
97	7	1	99	0.058	
97	7	1	79	0.093	
97	7	1	86	0.061	
97	7	1	115	0.076	
98	7	1	80	0.131	
98	7	1	104	0.131	
98	7	1	135	0.073	
98	7	1	89	0.127	
98	7	1	119	0.132	
99	7	1	101	0.096	
99	7	1	86	0.084	
99	7	1	136	0.103	
99	7	1	215	0.040	
99	7	1	123	0.109	
100	7	1	94	0.104	
100	7	1	91	0.121	
100	7	1	143	0.081	
100	7	1	151	0.058	
100	7	1	131	0.157	
101	7	1	51	0.220	
101	7	1	50	0.194	
101	7	1	250	0.058	
101	7	1	250	0.059	
101	7	1	250	0.040	
102	7	1	46	0.149	
102	7	1	46	0.103	
102	7	1	121	0.100	
102	7	1	174	0.077	
102	7	1	121	0.097	
103	7	1	211	0.055	
103	7	1	80	0.103	
103	7	1	250	0.060	
103	7	1	175	0.086	
103	7	1	250	0.039	
104	7	1	153	0.080	
104	7	1	120	0.087	
104	7	1	88	0.094	
104	7	1	91	0.101	
104	7	1	94	0.089	
105	7	1	108	0.054	
105	7	1	115	0.068	
105	7	1	128	0.059	
105	7	1	117	0.097	
105	7	1	84	0.094	
106	7	1	70	0.095	
106	7	1	164	0.074	
106	7	1	250	0.044	
106	7	1	250	0.044	
106	7	1	250	0.035	
107	7	1	151	0.117	
107	7	1	67	0.077	
107	7	1	124	0.018	
107	7	1	139	0.006	
107	7	1	152	0.018	
108	7	1	45	0.242	
108	7	1	46	0.166	
108	7	1	142	0.132	
108	7	1	103	0.349	
108	7	1	70	0.175	
109	7	1	75	0.185	
109	7	1	61	0.172	
109	7	1	126	0.084	
109	7	1	62	0.162	
109	7	1	86	0.107	
110	7	1	66	0.073	
110	7	1	56	0.147	
110	7	1	154	0.134	
110	7	1	250	0.068	
110	7	1	250	0.056	
111	7	1	117	0.102	
111	7	1	107	0.079	
111	7	1	250	0.068	
111	7	1	181	0.101	
111	7	1	250	0.062	
112	7	1	164	0.071	
112	7	1	139	0.051	
112	7	1	107	0.068	
112	7	1	83	0.067	
112	7	1	115	0.066	
113	7	1	102	0.085	
113	7	1	113	0.054	
113	7	1	117	0.086	
113	7	1	168	0.077	
113	7	1	99	0.095	
114	7	1	91	0.077	
114	7	1	95	0.082	
114	7	1	112	0.114	
114	7	1	147	0.063	
114	7	1	127	0.074	
115	7	1	113	0.106	
115	7	1	119	0.107	
115	7	1	250	0.066	
115	7	1	129	0.074	
115	7	1	137	0.059	
116	7	1	81	0.104	
116	7	1	77	0.211	
116	7	1	99	0.138	
116	7	1	117	0.172	
116	7	1	129	0.157	
117	7	1	39	0.071	
117	7	1	30	0.048	
117	7	1	29	0.051	
117	7	1	33	0.069	
117	7	1	29	0.070	
118	7	1	204	0.087	
118	7	1	116	0.079	
118	7	1	250	0.052	
118	7	1	207	0.111	
118	7	1	250	0.040	
119	7	1	82	0.077	
119	7	1	119	0.074	
119	7	1	250	0.052	
119	7	1	131	0.032	
119	7	1	135	0.032	
120	7	1	166	0.041	
120	7	1	196	0.086	
120	7	1	84	0.050	
120	7	1	164	0.086	
120	7	1	124	0.056	
121	7	1	94	0.087	
121	7	1	77	0.095	
121	7	1	92	0.049	
121	7	1	83	0.076	
121	7	1	149	0.063	
122	7	1	133	0.046	
122	7	1	120	0.087	
122	7	1	250	0.051	
122	7	1	250	0.108	
122	7	1	250	0.090	
123	7	1	92	0.119	
123	7	1	135	0.075	
123	7	1	128	0.080	
123	7	1	90	0.115	
123	7	1	142	0.057	
124	7	1	136	0.101	
124	7	1	83	0.124	
124	7	1	114	0.104	
124	7	1	190	0.070	
124	7	1	164	0.127	
125	7	1	58	0.083	
125	7	1	61	0.123	
125	7	1	108	0.084	
125	7	1	141	0.045	
125	7	1	133	0.058	
126	7	1	138	0.080	
