Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
35	6	1	79	0.098	
35	6	1	72	0.097	
35	6	1	72	0.096	
35	6	1	73	0.107	
36	6	1	73	0.199	
36	6	1	73	0.199	
36	6	1	72	0.189	
36	6	1	72	0.186	
36	6	1	72	0.186	
37	6	1	121	0.057	
37	6	1	98	0.042	
37	6	1	72	0.090	
37	6	1	76	0.108	
37	6	1	73	0.083	
38	6	1	87	0.143	
38	6	1	142	0.051	
38	6	1	76	0.053	
38	6	1	74	0.052	
38	6	1	73	0.051	
39	6	1	81	0.149	
39	6	1	94	0.111	
39	6	1	74	0.137	
39	6	1	73	0.095	
39	6	1	73	0.071	
40	6	1	72	0.349	
40	6	1	72	0.350	
40	6	1	72	0.348	
40	6	1	72	0.346	
40	6	1	72	0.346	
41	6	1	73	0.220	
41	6	1	74	0.222	
41	6	1	72	0.231	
41	6	1	72	0.231	
41	6	1	72	0.243	
42	6	1	72	0.642	
42	6	1	72	0.647	
42	6	1	72	0.642	
42	6	1	72	0.642	
42	6	1	72	0.642	
43	6	1	102	0.057	
43	6	1	91	0.082	
43	6	1	76	0.092	
43	6	1	45	0.077	
43	6	1	78	0.093	
44	6	1	81	0.071	
44	6	1	94	0.071	
44	6	1	75	0.077	
44	6	1	76	0.084	
44	6	1	75	0.108	
45	6	1	38	0.131	
45	6	1	75	0.132	
45	6	1	71	0.115	
45	6	1	73	0.102	
45	6	1	73	0.109	
46	6	1	84	0.087	
46	6	1	91	0.063	
46	6	1	73	0.117	
46	6	1	74	0.137	
46	6	1	73	0.092	
47	6	1	96	0.058	
47	6	1	124	0.049	
47	6	1	74	0.073	
47	6	1	74	0.054	
47	6	1	79	0.056	
48	6	1	81	0.122	
48	6	1	80	0.143	
48	6	1	73	0.102	
48	6	1	75	0.073	
48	6	1	76	0.078	
49	6	1	105	0.071	
49	6	1	130	0.080	
49	6	1	75	0.136	
49	6	1	74	0.109	
49	6	1	77	0.094	
50	6	1	75	0.170	
50	6	1	76	0.151	
50	6	1	71	0.106	
50	6	1	71	0.113	
50	6	1	72	0.135	
51	6	1	74	0.241	
51	6	1	79	0.210	
51	6	1	71	0.151	
51	6	1	72	0.208	
51	6	1	70	0.165	
52	6	1	78	0.159	
52	6	1	79	0.168	
52	6	1	73	0.129	
52	6	1	72	0.115	
52	6	1	74	0.167	
53	6	1	77	0.163	
53	6	1	81	0.129	
53	6	1	72	0.128	
53	6	1	74	0.116	
53	6	1	72	0.097	
54	6	1	73	0.239	
54	6	1	75	0.186	
54	6	1	72	0.141	
54	6	1	72	0.151	
54	6	1	73	0.153	
55	6	1	117	0.104	
55	6	1	112	0.119	
55	6	1	75	0.125	
55	6	1	74	0.106	
55	6	1	73	0.105	
56	6	1	73	0.114	
56	6	1	74	0.109	
56	6	1	72	0.105	
56	6	1	73	0.112	
56	6	1	73	0.122	
57	6	1	97	0.052	
57	6	1	81	0.109	
57	6	1	80	0.138	
57	6	1	77	0.099	
57	6	1	82	0.098	
58	6	1	85	0.083	
58	6	1	87	0.090	
58	6	1	88	0.053	
58	6	1	79	0.074	
58	6	1	42	0.076	
59	6	1	86	0.062	
59	6	1	52	0.056	
59	6	1	74	0.075	
59	6	1	77	0.080	
59	6	1	73	0.050	
60	6	1	86	0.089	
60	6	1	85	0.104	
60	6	1	73	0.051	
60	6	1	74	0.067	
60	6	1	74	0.057	
61	6	1	72	0.396	
61	6	1	72	0.420	
61	6	1	72	0.397	
61	6	1	72	0.400	
61	6	1	72	0.400	
62	6	1	124	0.051	
62	6	1	148	0.045	
62	6	1	73	0.095	
62	6	1	82	0.064	
62	6	1	75	0.064	
63	6	1	78	0.149	
63	6	1	76	0.136	
63	6	1	74	0.085	
63	6	1	72	0.150	
63	6	1	76	0.134	
64	6	1	76	0.159	
64	6	1	74	0.130	
64	6	1	73	0.081	
64	6	1	73	0.134	
64	6	1	73	0.100	
65	6	1	74	0.209	
65	6	1	74	0.209	
65	6	1	73	0.114	
65	6	1	73	0.138	
65	6	1	72	0.074	
66	6	1	75	0.151	
66	6	1	74	0.154	
66	6	1	73	0.118	
66	6	1	73	0.116	
66	6	1	73	0.140	
67	6	1	73	0.352	
67	6	1	72	0.355	
67	6	1	72	0.351	
67	6	1	72	0.345	
67	6	1	72	0.345	
68	6	1	74	0.168	
68	6	1	79	0.112	
68	6	1	73	0.144	
68	6	1	72	0.183	
68	6	1	73	0.140	
69	6	1	91	0.116	
69	6	1	94	0.066	
69	6	1	74	0.091	
69	6	1	75	0.106	
69	6	1	75	0.120	
70	6	1	81	0.116	
70	6	1	72	0.277	
70	6	1	72	0.096	
70	6	1	72	0.096	
70	6	1	72	0.096	
71	6	1	81	0.136	
71	6	1	78	0.124	
71	6	1	73	0.158	
71	6	1	73	0.158	
71	6	1	73	0.078	
72	6	1	72	0.232	
72	6	1	72	0.237	
72	6	1	72	0.224	
72	6	1	73	0.212	
72	6	1	72	0.216	
73	6	1	76	0.137	
73	6	1	78	0.123	
73	6	1	72	0.154	
73	6	1	73	0.114	
73	6	1	73	0.068	
74	6	1	75	0.130	
74	6	1	74	0.198	
74	6	1	71	0.200	
74	6	1	74	0.184	
74	6	1	72	0.165	
75	6	1	72	0.349	
75	6	1	72	0.347	
75	6	1	72	0.352	
75	6	1	72	0.348	
75	6	1	72	0.348	
76	6	1	96	0.136	
76	6	1	85	0.144	
76	6	1	72	0.156	
76	6	1	73	0.118	
76	6	1	72	0.108	
77	6	1	75	0.210	
77	6	1	77	0.220	
77	6	1	72	0.128	
77	6	1	72	0.146	
77	6	1	73	0.157	
78	6	1	73	0.107	
78	6	1	76	0.118	
78	6	1	74	0.106	
78	6	1	76	0.069	
78	6	1	72	0.105	
79	6	1	80	0.145	
79	6	1	79	0.196	
79	6	1	72	0.078	
79	6	1	75	0.136	
79	6	1	75	0.084	
80	6	1	45	0.129	
80	6	1	57	0.132	
80	6	1	35	0.115	
80	6	1	34	0.118	
80	6	1	34	0.144	
81	6	1	76	0.163	
81	6	1	77	0.105	
81	6	1	72	0.111	
81	6	1	74	0.117	
81	6	1	74	0.129	
82	6	1	107	0.045	
82	6	1	107	0.047	
82	6	1	80	0.076	
82	6	1	72	0.093	
82	6	1	80	0.089	
83	6	1	75	0.183	
83	6	1	79	0.173	
83	6	1	74	0.082	
83	6	1	73	0.130	
83	6	1	72	0.103	
84	6	1	76	0.153	
84	6	1	77	0.095	
84	6	1	73	0.066	
84	6	1	72	0.097	
84	6	1	73	0.112	
85	6	1	79	0.074	
85	6	1	34	0.139	
85	6	1	74	0.097	
85	6	1	34	0.155	
85	6	1	72	0.122	
86	6	1	107	0.048	
86	6	1	89	0.059	
86	6	1	75	0.093	
86	6	1	73	0.086	
86	6	1	74	0.081	
87	6	1	74	0.182	
87	6	1	75	0.123	
87	6	1	72	0.108	
87	6	1	72	0.113	
87	6	1	72	0.095	
88	6	1	77	0.118	
88	6	1	80	0.065	
88	6	1	72	0.085	
88	6	1	72	0.117	
88	6	1	72	0.112	
89	6	1	72	0.129	
89	6	1	73	0.093	
89	6	1	72	0.079	
89	6	1	73	0.129	
89	6	1	73	0.060	
90	6	1	82	0.198	
90	6	1	97	0.121	
90	6	1	72	0.133	
90	6	1	73	0.146	
90	6	1	72	0.101	
91	6	1	75	0.137	
91	6	1	76	0.154	
91	6	1	72	0.099	
91	6	1	71	0.107	
91	6	1	72	0.101	
92	6	1	88	0.180	
92	6	1	102	0.095	
92	6	1	74	0.105	
92	6	1	74	0.088	
92	6	1	74	0.099	
93	6	1	72	0.793	
93	6	1	72	0.793	
93	6	1	72	0.794	
93	6	1	72	0.794	
93	6	1	72	0.794	
94	6	1	72	0.401	
94	6	1	72	0.401	
94	6	1	72	0.389	
94	6	1	72	0.400	
94	6	1	72	0.400	
95	6	1	75	0.200	
95	6	1	80	0.202	
95	6	1	71	0.085	
95	6	1	72	0.160	
95	6	1	74	0.133	
96	6	1	75	0.122	
96	6	1	74	0.138	
96	6	1	75	0.080	
96	6	1	73	0.059	
96	6	1	73	0.107	
97	6	1	103	0.122	
97	6	1	102	0.107	
97	6	1	74	0.089	
97	6	1	72	0.125	
97	6	1	74	0.093	
98	6	1	85	0.126	
98	6	1	76	0.119	
98	6	1	35	0.057	
98	6	1	70	0.133	
98	6	1	71	0.107	
99	6	1	89	0.139	
99	6	1	88	0.108	
99	6	1	75	0.078	
99	6	1	79	0.134	
99	6	1	75	0.075	
100	6	1	76	0.116	
100	6	1	74	0.175	
100	6	1	73	0.101	
100	6	1	74	0.130	
100	6	1	70	0.105	
101	6	1	78	0.280	
101	6	1	80	0.190	
101	6	1	73	0.128	
101	6	1	71	0.116	
101	6	1	74	0.153	
102	6	1	73	0.178	
102	6	1	80	0.142	
102	6	1	74	0.107	
102	6	1	82	0.092	
102	6	1	73	0.104	
103	6	1	92	0.141	
103	6	1	76	0.127	
103	6	1	74	0.100	
103	6	1	74	0.130	
103	6	1	77	0.116	
104	6	1	77	0.115	
104	6	1	79	0.117	
104	6	1	74	0.108	
104	6	1	75	0.105	
104	6	1	72	0.103	
105	6	1	100	0.081	
105	6	1	118	0.060	
105	6	1	83	0.065	
105	6	1	40	0.117	
105	6	1	74	0.128	
106	6	1	78	0.092	
106	6	1	77	0.148	
106	6	1	72	0.103	
106	6	1	72	0.077	
106	6	1	72	0.091	
107	6	1	81	0.156	
107	6	1	90	0.194	
107	6	1	71	0.085	
107	6	1	73	0.161	
107	6	1	72	0.122	
108	6	1	78	0.176	
108	6	1	75	0.187	
108	6	1	72	0.095	
108	6	1	72	0.095	
108	6	1	72	0.143	
109	6	1	76	0.120	
109	6	1	75	0.175	
109	6	1	74	0.130	
109	6	1	72	0.113	
109	6	1	75	0.090	
110	6	1	80	0.159	
110	6	1	82	0.167	
110	6	1	75	0.140	
110	6	1	76	0.099	
110	6	1	75	0.166	
111	6	1	114	0.074	
111	6	1	118	0.092	
111	6	1	90	0.079	
111	6	1	95	0.049	
111	6	1	83	0.113	
112	6	1	136	0.050	
112	6	1	125	0.060	
112	6	1	75	0.060	
112	6	1	41	0.072	
112	6	1	73	0.071	
113	6	1	84	0.087	
113	6	1	77	0.102	
113	6	1	75	0.096	
113	6	1	45	0.080	
113	6	1	75	0.074	
114	6	1	105	0.081	
114	6	1	102	0.085	
114	6	1	88	0.093	
114	6	1	74	0.085	
114	6	1	92	0.104	
115	6	1	142	0.101	
115	6	1	124	0.067	
115	6	1	73	0.131	
115	6	1	74	0.078	
115	6	1	73	0.098	
116	6	1	79	0.164	
116	6	1	92	0.170	
116	6	1	72	0.111	
116	6	1	74	0.117	
116	6	1	72	0.110	
117	6	1	98	0.098	
117	6	1	94	0.082	
117	6	1	79	0.089	
117	6	1	39	0.083	
117	6	1	39	0.089	
118	6	1	88	0.081	
118	6	1	102	0.084	
118	6	1	78	0.091	
118	6	1	77	0.087	
118	6	1	75	0.091	
119	6	1	123	0.078	
119	6	1	114	0.094	
119	6	1	80	0.082	
119	6	1	79	0.079	
119	6	1	84	0.090	
120	6	1	106	0.103	
120	6	1	112	0.125	
120	6	1	39	0.093	
120	6	1	75	0.109	
120	6	1	36	0.073	
121	6	1	122	0.068	
121	6	1	89	0.129	
121	6	1	74	0.138	
121	6	1	75	0.120	
121	6	1	79	0.083	
122	6	1	77	0.112	
122	6	1	74	0.147	
122	6	1	74	0.130	
122	6	1	73	0.121	
122	6	1	73	0.108	
123	6	1	128	0.054	
123	6	1	128	0.067	
123	6	1	83	0.097	
123	6	1	84	0.088	
123	6	1	75	0.073	
124	6	1	88	0.151	
124	6	1	86	0.155	
124	6	1	77	0.131	
124	6	1	85	0.097	
124	6	1	75	0.112	
125	6	1	85	0.148	
125	6	1	124	0.069	
125	6	1	72	0.070	
125	6	1	75	0.070	
125	6	1	72	0.084	
126	6	1	87	0.124	
126	6	1	88	0.109	
126	6	1	75	0.116	
126	6	1	76	0.090	
126	6	1	74	0.077	
127	6	1	130	0.058	
127	6	1	63	0.064	
127	6	1	75	0.086	
127	6	1	75	0.087	
127	6	1	75	0.085	
128	6	1	73	0.192	
128	6	1	76	0.157	
128	6	1	72	0.110	
128	6	1	72	0.121	
128	6	1	72	0.105	
129	6	1	92	0.132	
129	6	1	90	0.094	
129	6	1	75	0.083	
129	6	1	73	0.086	
129	6	1	32	0.125	
130	6	1	72	0.119	
130	6	1	73	0.123	
130	6	1	73	0.109	
130	6	1	73	0.120	
130	6	1	72	0.128	
131	6	1	79	0.148	
131	6	1	80	0.124	
131	6	1	71	0.071	
131	6	1	71	0.067	
131	6	1	71	0.086	
132	6	1	77	0.169	
132	6	1	77	0.170	
132	6	1	71	0.116	
132	6	1	71	0.102	
132	6	1	73	0.081	
133	6	1	89	0.110	
133	6	1	86	0.140	
133	6	1	90	0.081	
133	6	1	72	0.097	
133	6	1	76	0.064	
134	6	1	79	0.096	
134	6	1	73	0.099	
134	6	1	74	0.095	
134	6	1	73	0.085	
134	6	1	73	0.096	
135	6	1	73	0.169	
135	6	1	73	0.169	
135	6	1	71	0.111	
135	6	1	74	0.149	
135	6	1	72	0.148	
136	6	1	80	0.120	
136	6	1	83	0.116	
136	6	1	76	0.066	
136	6	1	73	0.070	
136	6	1	77	0.101	
137	6	1	105	0.056	
137	6	1	99	0.064	
137	6	1	78	0.102	
137	6	1	89	0.085	
137	6	1	83	0.091	
138	6	1	87	0.082	
138	6	1	85	0.091	
138	6	1	82	0.072	
138	6	1	86	0.096	
138	6	1	86	0.079	
139	6	1	77	0.149	
139	6	1	80	0.097	
139	6	1	73	0.132	
139	6	1	71	0.102	
139	6	1	72	0.097	
140	6	1	102	0.113	
140	6	1	86	0.120	
140	6	1	70	0.125	
140	6	1	75	0.081	
140	6	1	73	0.094	
141	6	1	77	0.114	
141	6	1	89	0.145	
141	6	1	71	0.088	
141	6	1	72	0.126	
141	6	1	73	0.097	
142	6	1	74	0.096	
142	6	1	77	0.106	
142	6	1	72	0.111	
142	6	1	73	0.116	
142	6	1	72	0.061	
143	6	1	104	0.108	
143	6	1	108	0.112	
143	6	1	74	0.139	
143	6	1	74	0.130	
143	6	1	74	0.146	
144	6	1	108	0.069	
144	6	1	114	0.066	
144	6	1	73	0.091	
144	6	1	74	0.105	
144	6	1	76	0.112	
145	6	1	116	0.084	
145	6	1	107	0.181	
145	6	1	74	0.077	
145	6	1	73	0.106	
145	6	1	73	0.106	
146	6	1	74	0.172	
146	6	1	74	0.172	
146	6	1	73	0.136	
146	6	1	72	0.176	
146	6	1	73	0.135	
147	6	1	80	0.139	
147	6	1	88	0.114	
147	6	1	72	0.073	
147	6	1	72	0.109	
147	6	1	73	0.148	
148	6	1	94	0.073	
148	6	1	89	0.093	
148	6	1	73	0.092	
148	6	1	74	0.075	
148	6	1	74	0.044	
149	6	1	79	0.141	
149	6	1	78	0.156	
149	6	1	75	0.098	
149	6	1	73	0.108	
149	6	1	72	0.069	
150	6	1	90	0.143	
150	6	1	98	0.110	
150	6	1	77	0.061	
150	6	1	74	0.106	
150	6	1	75	0.136	
151	6	1	92	0.077	
151	6	1	88	0.104	
151	6	1	74	0.090	
151	6	1	73	0.086	
151	6	1	49	0.111	
152	6	1	74	0.146	
152	6	1	76	0.110	
152	6	1	72	0.147	
152	6	1	73	0.116	
152	6	1	72	0.113	
153	6	1	143	0.043	
153	6	1	173	0.053	
153	6	1	63	0.078	
153	6	1	57	0.069	
153	6	1	75	0.040	
154	6	1	99	0.123	
154	6	1	102	0.058	
154	6	1	74	0.082	
154	6	1	72	0.084	
154	6	1	73	0.057	
155	6	1	124	0.102	
155	6	1	114	0.117	
155	6	1	71	0.084	
155	6	1	74	0.147	
155	6	1	74	0.149	
156	6	1	83	0.219	
156	6	1	76	0.240	
156	6	1	71	0.139	
156	6	1	72	0.139	
156	6	1	72	0.138	
157	6	1	153	0.054	
157	6	1	211	0.068	
157	6	1	77	0.091	
157	6	1	80	0.093	
157	6	1	79	0.063	
158	6	1	54	0.063	
158	6	1	54	0.068	
158	6	1	82	0.097	
158	6	1	78	0.084	
158	6	1	79	0.104	
159	6	1	100	0.097	
159	6	1	74	0.205	
159	6	1	72	0.095	
159	6	1	72	0.121	
159	6	1	72	0.127	
160	6	1	76	0.105	
160	6	1	77	0.089	
160	6	1	74	0.108	
160	6	1	73	0.111	
160	6	1	73	0.079	
161	6	1	73	0.165	
161	6	1	72	0.153	
161	6	1	72	0.158	
161	6	1	73	0.145	
161	6	1	74	0.133	
162	6	1	85	0.097	
162	6	1	83	0.100	
162	6	1	71	0.084	
162	6	1	72	0.060	
162	6	1	74	0.079	
163	6	1	121	0.063	
163	6	1	108	0.066	
163	6	1	77	0.088	
163	6	1	78	0.103	
163	6	1	89	0.045	
164	6	1	80	0.107	
164	6	1	95	0.100	
164	6	1	72	0.097	
164	6	1	71	0.132	
164	6	1	72	0.133	
165	6	1	109	0.074	
165	6	1	113	0.083	
165	6	1	71	0.086	
165	6	1	75	0.098	
165	6	1	72	0.084	
166	6	1	84	0.105	
166	6	1	96	0.125	
166	6	1	73	0.150	
166	6	1	72	0.105	
166	6	1	73	0.080	
167	6	1	41	0.040	
167	6	1	61	0.060	
167	6	1	73	0.052	
167	6	1	35	0.051	
167	6	1	33	0.036	
168	6	1	128	0.059	
168	6	1	115	0.061	
168	6	1	76	0.056	
168	6	1	73	0.059	
168	6	1	73	0.076	
169	6	1	79	0.076	
169	6	1	112	0.058	
169	6	1	80	0.051	
169	6	1	55	0.050	
169	6	1	90	0.041	
170	6	1	88	0.070	
170	6	1	88	0.105	
170	6	1	73	0.092	
170	6	1	72	0.115	
170	6	1	72	0.116	
171	6	1	90	0.105	
171	6	1	94	0.125	
171	6	1	74	0.120	
171	6	1	76	0.058	
171	6	1	71	0.088	
172	6	1	106	0.075	
172	6	1	111	0.063	
172	6	1	80	0.069	
172	6	1	77	0.070	
172	6	1	73	0.062	
173	6	1	98	0.067	
173	6	1	85	0.129	
173	6	1	73	0.094	
173	6	1	73	0.093	
173	6	1	72	0.087	
174	6	1	106	0.181	
174	6	1	80	0.189	
174	6	1	73	0.104	
174	6	1	74	0.114	
174	6	1	90	0.105	
175	6	1	250	0.946	
175	6	1	250	0.048	
175	6	1	37	0.106	
175	6	1	77	0.078	
175	6	1	72	0.073	
176	6	1	96	0.078	
176	6	1	84	0.083	
176	6	1	76	0.096	
176	6	1	75	0.121	
176	6	1	76	0.087	
177	6	1	198	0.072	
177	6	1	168	0.058	
177	6	1	74	0.088	
177	6	1	73	0.086	
177	6	1	74	0.099	
178	6	1	110	0.081	
178	6	1	110	0.098	
178	6	1	73	0.037	
178	6	1	76	0.106	
178	6	1	74	0.057	
179	6	1	115	0.059	
179	6	1	99	0.056	
179	6	1	73	0.071	
179	6	1	74	0.104	
179	6	1	52	0.088	
180	6	1	43	0.079	
180	6	1	44	0.066	
180	6	1	78	0.062	
180	6	1	86	0.090	
180	6	1	76	0.069	
181	6	1	77	0.096	
181	6	1	55	0.078	
181	6	1	74	0.132	
181	6	1	82	0.090	
181	6	1	78	0.104	
182	6	1	114	0.072	
182	6	1	118	0.074	
182	6	1	86	0.082	
182	6	1	80	0.101	
182	6	1	78	0.086	
183	6	1	136	0.070	
183	6	1	98	0.078	
183	6	1	75	0.145	
183	6	1	74	0.125	
183	6	1	82	0.101	
184	6	1	78	0.149	
184	6	1	79	0.109	
184	6	1	74	0.117	
184	6	1	74	0.128	
184	6	1	74	0.131	
185	6	1	250	0.055	
185	6	1	250	0.256	
185	6	1	71	0.114	
185	6	1	72	0.111	
185	6	1	71	0.136	
186	6	1	93	0.081	
186	6	1	96	0.093	
186	6	1	74	0.069	
186	6	1	77	0.097	
186	6	1	75	0.075	
187	6	1	112	0.052	
187	6	1	112	0.096	
187	6	1	73	0.055	
187	6	1	72	0.077	
187	6	1	72	0.099	
188	6	1	89	0.087	
188	6	1	89	0.120	
188	6	1	72	0.105	
188	6	1	72	0.124	
188	6	1	74	0.104	
189	6	1	122	0.076	
189	6	1	97	0.078	
189	6	1	72	0.066	
189	6	1	72	0.066	
189	6	1	72	0.067	
190	6	1	85	0.077	
190	6	1	80	0.094	
190	6	1	73	0.105	
190	6	1	76	0.095	
190	6	1	74	0.046	
191	6	1	139	0.082	
191	6	1	90	0.080	
191	6	1	84	0.069	
191	6	1	82	0.072	
191	6	1	78	0.088	
192	6	1	118	0.072	
192	6	1	108	0.056	
192	6	1	35	0.093	
192	6	1	35	0.062	
192	6	1	34	0.073	
193	6	1	126	0.070	
193	6	1	131	0.076	
193	6	1	75	0.088	
193	6	1	77	0.081	
193	6	1	75	0.063	
194	6	1	92	0.084	
194	6	1	105	0.072	
194	6	1	76	0.050	
194	6	1	77	0.088	
194	6	1	74	0.099	
195	6	1	73	0.086	
195	6	1	74	0.077	
195	6	1	72	0.087	
195	6	1	72	0.095	
195	6	1	72	0.084	
196	6	1	84	0.076	
196	6	1	80	0.107	
196	6	1	72	0.078	
196	6	1	72	0.078	
196	6	1	72	0.057	
197	6	1	105	0.059	
197	6	1	129	0.060	
197	6	1	76	0.122	
197	6	1	75	0.093	
197	6	1	74	0.122	
198	6	1	72	0.107	
198	6	1	78	0.086	
198	6	1	71	0.063	
198	6	1	71	0.064	
198	6	1	74	0.086	
199	6	1	132	0.074	
199	6	1	108	0.068	
199	6	1	75	0.080	
199	6	1	75	0.084	
199	6	1	77	0.053	
200	6	1	123	0.095	
200	6	1	117	0.103	
200	6	1	73	0.085	
200	6	1	73	0.134	
200	6	1	73	0.116	
201	6	1	112	0.064	
201	6	1	102	0.092	
201	6	1	73	0.101	
201	6	1	74	0.109	
201	6	1	73	0.107	
202	6	1	75	0.137	
202	6	1	76	0.083	
202	6	1	73	0.158	
202	6	1	72	0.096	
202	6	1	75	0.137	
203	6	1	65	0.081	
203	6	1	117	0.065	
203	6	1	77	0.071	
203	6	1	76	0.048	
203	6	1	77	0.065	
204	6	1	110	0.056	
204	6	1	111	0.097	
204	6	1	76	0.110	
204	6	1	31	0.191	
204	6	1	75	0.109	
205	6	1	164	0.068	
205	6	1	158	0.069	
205	6	1	81	0.070	
205	6	1	92	0.078	
205	6	1	86	0.082	
206	6	1	92	0.070	
206	6	1	84	0.102	
206	6	1	84	0.077	
206	6	1	71	0.071	
206	6	1	74	0.100	
207	6	1	86	0.064	
207	6	1	92	0.054	
207	6	1	48	0.094	
207	6	1	57	0.047	
207	6	1	77	0.093	
208	6	1	114	0.076	
208	6	1	128	0.047	
208	6	1	75	0.084	
208	6	1	75	0.115	
208	6	1	74	0.085	
209	6	1	77	0.153	
209	6	1	82	0.136	
209	6	1	74	0.126	
209	6	1	73	0.135	
209	6	1	73	0.140	
210	6	1	93	0.116	
210	6	1	108	0.060	
210	6	1	74	0.096	
210	6	1	74	0.086	
210	6	1	75	0.074	
211	6	1	134	0.057	
211	6	1	118	0.069	
211	6	1	89	0.063	
211	6	1	75	0.067	
211	6	1	71	0.075	
212	6	1	74	0.121	
212	6	1	74	0.140	
212	6	1	74	0.137	
212	6	1	74	0.137	
212	6	1	73	0.111	
213	6	1	95	0.088	
213	6	1	95	0.110	
213	6	1	74	0.121	
213	6	1	78	0.070	
