Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	88	0.106	
214	6	1	84	0.082	
214	6	1	123	0.080	
214	6	1	101	0.096	
214	6	1	119	0.063	
214	6	1	81	0.070	
215	6	1	106	0.084	
215	6	1	81	0.083	
215	6	1	79	0.123	
215	6	1	92	0.098	
215	6	1	107	0.090	
216	6	1	83	0.097	
216	6	1	77	0.111	
216	6	1	134	0.057	
216	6	1	85	0.151	
216	6	1	105	0.088	
217	6	1	80	0.111	
217	6	1	76	0.088	
217	6	1	104	0.089	
217	6	1	75	0.097	
217	6	1	82	0.089	
218	6	1	105	0.055	
218	6	1	101	0.050	
218	6	1	102	0.050	
218	6	1	104	0.050	
218	6	1	101	0.059	
219	6	1	85	0.079	
219	6	1	102	0.079	
219	6	1	102	0.082	
219	6	1	124	0.080	
219	6	1	82	0.091	
220	6	1	62	0.089	
220	6	1	50	0.050	
220	6	1	82	0.087	
220	6	1	68	0.072	
220	6	1	69	0.079	
221	6	1	90	0.010	
221	6	1	84	0.047	
221	6	1	87	0.063	
221	6	1	127	0.043	
221	6	1	106	0.049	
222	6	1	117	0.091	
222	6	1	89	0.076	
222	6	1	107	0.101	
222	6	1	30	0.131	
222	6	1	146	0.050	
223	6	1	59	0.095	
223	6	1	105	0.050	
223	6	1	132	0.087	
223	6	1	80	0.103	
223	6	1	103	0.110	
224	6	1	45	0.100	
224	6	1	78	0.087	
224	6	1	95	0.094	
224	6	1	85	0.083	
224	6	1	88	0.100	
225	6	1	29	0.231	
225	6	1	53	0.075	
225	6	1	79	0.081	
225	6	1	107	0.108	
225	6	1	101	0.116	
226	6	1	72	0.138	
226	6	1	76	0.071	
226	6	1	76	0.118	
226	6	1	71	0.143	
226	6	1	101	0.105	
227	6	1	189	0.043	
227	6	1	87	0.119	
227	6	1	116	0.069	
227	6	1	112	0.079	
227	6	1	151	0.094	
228	6	1	61	0.110	
228	6	1	96	0.088	
228	6	1	94	0.081	
228	6	1	86	0.071	
228	6	1	69	0.070	
229	6	1	136	0.073	
229	6	1	105	0.069	
229	6	1	120	0.060	
229	6	1	100	0.072	
229	6	1	101	0.050	
230	6	1	127	0.072	
230	6	1	105	0.076	
230	6	1	151	0.051	
230	6	1	48	0.067	
230	6	1	123	0.068	
231	6	1	93	0.189	
231	6	1	73	0.111	
231	6	1	73	0.133	
231	6	1	86	0.137	
231	6	1	95	0.147	
232	6	1	77	0.128	
232	6	1	74	0.124	
232	6	1	80	0.113	
232	6	1	89	0.054	
232	6	1	73	0.140	
233	6	1	73	0.209	
233	6	1	75	0.140	
233	6	1	77	0.177	
233	6	1	74	0.154	
233	6	1	75	0.175	
234	6	1	88	0.112	
234	6	1	84	0.078	
234	6	1	39	0.114	
234	6	1	74	0.120	
234	6	1	77	0.118	
235	6	1	119	0.092	
235	6	1	106	0.093	
235	6	1	88	0.085	
235	6	1	143	0.076	
235	6	1	108	0.073	
236	6	1	75	0.130	
236	6	1	72	0.141	
236	6	1	73	0.094	
236	6	1	75	0.085	
236	6	1	94	0.105	
237	6	1	146	0.067	
237	6	1	85	0.074	
237	6	1	101	0.077	
237	6	1	109	0.058	
237	6	1	96	0.072	
238	6	1	102	0.053	
238	6	1	94	0.075	
238	6	1	85	0.092	
238	6	1	159	0.041	
238	6	1	107	0.048	
239	6	1	75	0.170	
239	6	1	92	0.096	
239	6	1	38	0.113	
239	6	1	90	0.128	
239	6	1	78	0.142	
240	6	1	100	0.110	
240	6	1	76	0.111	
240	6	1	76	0.114	
240	6	1	77	0.118	
240	6	1	76	0.083	
241	6	1	152	0.064	
241	6	1	89	0.124	
241	6	1	84	0.064	
241	6	1	98	0.067	
241	6	1	109	0.057	
242	6	1	85	0.088	
242	6	1	108	0.079	
242	6	1	139	0.047	
242	6	1	107	0.093	
242	6	1	111	0.066	
243	6	1	75	0.093	
243	6	1	146	0.065	
243	6	1	145	0.062	
243	6	1	161	0.060	
243	6	1	110	0.071	
244	6	1	89	0.077	
244	6	1	112	0.064	
244	6	1	103	0.053	
244	6	1	128	0.050	
244	6	1	136	0.043	
245	6	1	101	0.050	
245	6	1	123	0.069	
245	6	1	51	0.120	
245	6	1	119	0.050	
245	6	1	94	0.066	
246	6	1	117	0.073	
246	6	1	95	0.049	
246	6	1	139	0.055	
246	6	1	104	0.062	
246	6	1	131	0.055	
247	6	1	71	0.152	
247	6	1	83	0.085	
247	6	1	72	0.139	
247	6	1	74	0.158	
247	6	1	77	0.119	
248	6	1	87	0.072	
248	6	1	93	0.068	
248	6	1	50	0.081	
248	6	1	79	0.074	
248	6	1	92	0.086	
249	6	1	120	0.076	
249	6	1	94	0.087	
249	6	1	136	0.052	
249	6	1	93	0.066	
249	6	1	155	0.047	
250	6	1	167	0.033	
250	6	1	108	0.044	
250	6	1	123	0.033	
250	6	1	119	0.072	
250	6	1	132	0.053	
251	6	1	82	0.102	
251	6	1	90	0.090	
251	6	1	83	0.073	
251	6	1	85	0.082	
251	6	1	72	0.033	
252	6	1	79	0.099	
252	6	1	88	0.093	
252	6	1	87	0.091	
252	6	1	82	0.102	
252	6	1	114	0.080	
253	6	1	121	0.068	
253	6	1	114	0.091	
253	6	1	99	0.053	
253	6	1	125	0.095	
253	6	1	40	0.087	
254	6	1	103	0.082	
254	6	1	86	0.108	
254	6	1	82	0.075	
254	6	1	81	0.127	
254	6	1	87	0.098	
255	6	1	110	0.031	
255	6	1	82	0.046	
255	6	1	149	0.078	
255	6	1	136	0.086	
255	6	1	126	0.085	
256	6	1	101	0.086	
256	6	1	115	0.046	
256	6	1	123	0.072	
256	6	1	113	0.073	
256	6	1	129	0.061	
257	6	1	74	0.121	
257	6	1	74	0.126	
257	6	1	74	0.169	
257	6	1	75	0.162	
257	6	1	73	0.175	
258	6	1	69	0.038	
258	6	1	136	0.045	
258	6	1	90	0.069	
258	6	1	136	0.058	
258	6	1	117	0.059	
259	6	1	76	0.168	
259	6	1	77	0.105	
259	6	1	75	0.118	
259	6	1	97	0.123	
259	6	1	77	0.118	
260	6	1	103	0.076	
260	6	1	100	0.074	
260	6	1	103	0.044	
260	6	1	110	0.100	
260	6	1	111	0.075	
261	6	1	78	0.049	
261	6	1	86	0.095	
261	6	1	98	0.076	
261	6	1	85	0.059	
261	6	1	96	0.095	
262	6	1	126	0.080	
262	6	1	125	0.082	
262	6	1	90	0.098	
262	6	1	42	0.138	
262	6	1	110	0.079	
263	6	1	75	0.112	
263	6	1	76	0.110	
263	6	1	85	0.079	
263	6	1	75	0.113	
263	6	1	83	0.076	
264	6	1	77	0.074	
264	6	1	75	0.090	
264	6	1	75	0.113	
264	6	1	75	0.110	
264	6	1	82	0.060	
265	6	1	126	0.066	
265	6	1	133	0.074	
265	6	1	133	0.097	
265	6	1	104	0.067	
265	6	1	106	0.044	
266	6	1	127	0.062	
266	6	1	126	0.072	
266	6	1	185	0.071	
266	6	1	141	0.068	
266	6	1	149	0.068	
267	6	1	87	0.079	
267	6	1	85	0.076	
267	6	1	87	0.078	
267	6	1	99	0.069	
267	6	1	113	0.047	
268	6	1	123	0.045	
268	6	1	110	0.055	
268	6	1	123	0.064	
268	6	1	115	0.065	
268	6	1	105	0.060	
269	6	1	96	0.114	
269	6	1	83	0.097	
269	6	1	92	0.083	
269	6	1	79	0.088	
269	6	1	90	0.079	
270	6	1	75	0.194	
270	6	1	75	0.134	
270	6	1	81	0.092	
270	6	1	78	0.102	
270	6	1	76	0.123	
271	6	1	112	0.071	
271	6	1	116	0.056	
271	6	1	120	0.051	
271	6	1	89	0.070	
271	6	1	94	0.097	
272	6	1	126	0.061	
272	6	1	53	0.071	
272	6	1	86	0.052	
272	6	1	140	0.051	
272	6	1	169	0.040	
273	6	1	144	0.071	
273	6	1	146	0.066	
273	6	1	121	0.086	
273	6	1	112	0.096	
273	6	1	135	0.102	
274	6	1	73	0.085	
274	6	1	95	0.108	
274	6	1	75	0.122	
274	6	1	75	0.185	
274	6	1	75	0.159	
275	6	1	128	0.063	
275	6	1	123	0.059	
275	6	1	128	0.069	
275	6	1	124	0.063	
275	6	1	142	0.049	
276	6	1	105	0.091	
276	6	1	111	0.103	
276	6	1	149	0.067	
276	6	1	120	0.070	
276	6	1	88	0.056	
277	6	1	80	0.124	
277	6	1	124	0.105	
277	6	1	89	0.104	
277	6	1	81	0.122	
277	6	1	130	0.099	
278	6	1	84	0.072	
278	6	1	101	0.076	
278	6	1	123	0.088	
278	6	1	80	0.097	
278	6	1	92	0.090	
279	6	1	121	0.037	
279	6	1	103	0.049	
279	6	1	143	0.057	
279	6	1	119	0.015	
279	6	1	97	0.056	
280	6	1	82	0.127	
280	6	1	86	0.102	
280	6	1	148	0.118	
280	6	1	93	0.087	
280	6	1	90	0.107	
281	6	1	120	0.056	
281	6	1	128	0.083	
281	6	1	45	0.091	
281	6	1	111	0.101	
281	6	1	98	0.075	
282	6	1	133	0.067	
282	6	1	113	0.085	
282	6	1	186	0.053	
282	6	1	153	0.074	
282	6	1	98	0.070	
283	6	1	40	0.053	
283	6	1	60	0.052	
283	6	1	53	0.064	
283	6	1	59	0.060	
283	6	1	55	0.043	
284	6	1	83	0.067	
284	6	1	80	0.109	
284	6	1	90	0.088	
284	6	1	108	0.085	
284	6	1	87	0.078	
285	6	1	130	0.069	
285	6	1	127	0.066	
285	6	1	99	0.060	
285	6	1	142	0.068	
285	6	1	123	0.062	
286	6	1	109	0.077	
286	6	1	90	0.085	
286	6	1	117	0.083	
286	6	1	93	0.077	
286	6	1	98	0.089	
287	6	1	110	0.086	
287	6	1	83	0.069	
287	6	1	101	0.065	
287	6	1	107	0.079	
287	6	1	113	0.073	
288	6	1	114	0.059	
288	6	1	97	0.059	
288	6	1	161	0.074	
288	6	1	130	0.071	
288	6	1	114	0.099	
289	6	1	100	0.100	
289	6	1	100	0.072	
289	6	1	101	0.084	
289	6	1	119	0.079	
289	6	1	94	0.090	
290	6	1	119	0.085	
290	6	1	164	0.063	
290	6	1	110	0.073	
290	6	1	105	0.080	
290	6	1	110	0.084	
291	6	1	74	0.244	
291	6	1	71	0.196	
291	6	1	76	0.166	
291	6	1	72	0.255	
291	6	1	72	0.171	
292	6	1	104	0.055	
292	6	1	84	0.111	
292	6	1	90	0.103	
292	6	1	60	0.041	
292	6	1	156	0.071	
293	6	1	130	0.048	
293	6	1	96	0.078	
293	6	1	46	0.104	
293	6	1	143	0.045	
293	6	1	86	0.087	
294	6	1	115	0.097	
294	6	1	144	0.087	
294	6	1	114	0.078	
294	6	1	146	0.078	
294	6	1	151	0.090	
295	6	1	76	0.102	
295	6	1	105	0.056	
295	6	1	109	0.062	
295	6	1	113	0.057	
295	6	1	110	0.062	
296	6	1	77	0.067	
296	6	1	84	0.120	
296	6	1	87	0.078	
296	6	1	105	0.078	
296	6	1	93	0.157	
297	6	1	172	0.050	
297	6	1	111	0.043	
297	6	1	130	0.047	
297	6	1	162	0.056	
297	6	1	156	0.064	
298	6	1	127	0.064	
298	6	1	114	0.060	
298	6	1	94	0.074	
298	6	1	133	0.064	
298	6	1	83	0.057	
299	6	1	90	0.084	
299	6	1	115	0.076	
299	6	1	94	0.059	
299	6	1	119	0.088	
299	6	1	81	0.087	
0	7	1	47	0.124	
0	7	1	60	0.067	
0	7	1	52	0.125	
0	7	1	71	0.118	
0	7	1	56	0.098	
1	7	1	66	0.113	
1	7	1	62	0.073	
1	7	1	84	0.159	
1	7	1	53	0.121	
1	7	1	58	0.161	
2	7	1	56	0.105	
2	7	1	79	0.085	
2	7	1	73	0.105	
2	7	1	73	0.056	
2	7	1	78	0.068	
3	7	1	44	0.196	
3	7	1	63	0.272	
3	7	1	61	0.272	
3	7	1	68	0.272	
3	7	1	50	0.271	
4	7	1	69	0.080	
4	7	1	62	0.086	
4	7	1	106	0.040	
4	7	1	83	0.119	
4	7	1	107	0.083	
5	7	1	44	0.201	
5	7	1	44	0.201	
5	7	1	44	0.201	
5	7	1	44	0.201	
5	7	1	44	0.201	
6	7	1	53	0.074	
6	7	1	50	0.117	
6	7	1	70	0.156	
6	7	1	60	0.163	
6	7	1	57	0.087	
7	7	1	53	0.108	
7	7	1	55	0.108	
7	7	1	36	0.118	
7	7	1	50	0.111	
7	7	1	54	0.097	
8	7	1	45	0.121	
8	7	1	45	0.175	
8	7	1	44	0.167	
8	7	1	49	0.147	
8	7	1	55	0.133	
9	7	1	45	0.246	
9	7	1	54	0.175	
9	7	1	45	0.230	
9	7	1	50	0.233	
9	7	1	44	0.249	
10	7	1	51	0.139	
10	7	1	50	0.231	
10	7	1	44	0.196	
10	7	1	51	0.215	
10	7	1	48	0.153	
11	7	1	46	0.223	
11	7	1	46	0.223	
11	7	1	46	0.223	
11	7	1	46	0.223	
11	7	1	46	0.223	
12	7	1	75	0.083	
12	7	1	76	0.121	
12	7	1	68	0.146	
12	7	1	69	0.106	
12	7	1	76	0.097	
13	7	1	69	0.123	
13	7	1	52	0.140	
13	7	1	47	0.084	
13	7	1	58	0.117	
13	7	1	47	0.145	
14	7	1	51	0.174	
14	7	1	47	0.171	
14	7	1	48	0.193	
14	7	1	56	0.117	
14	7	1	55	0.111	
15	7	1	47	0.161	
15	7	1	47	0.161	
15	7	1	47	0.244	
15	7	1	50	0.200	
15	7	1	45	0.224	
16	7	1	53	0.185	
16	7	1	64	0.074	
16	7	1	52	0.206	
16	7	1	52	0.092	
16	7	1	54	0.127	
17	7	1	46	0.218	
17	7	1	66	0.174	
17	7	1	57	0.198	
17	7	1	49	0.218	
17	7	1	49	0.201	
18	7	1	47	0.122	
18	7	1	45	0.121	
18	7	1	47	0.122	
18	7	1	45	0.122	
18	7	1	47	0.122	
19	7	1	41	0.077	
19	7	1	58	0.036	
19	7	1	67	0.087	
19	7	1	56	0.029	
19	7	1	77	0.070	
20	7	1	53	0.324	
20	7	1	45	0.275	
20	7	1	45	0.220	
20	7	1	45	0.234	
20	7	1	45	0.275	
21	7	1	48	0.187	
21	7	1	47	0.200	
21	7	1	53	0.160	
21	7	1	47	0.230	
21	7	1	65	0.281	
22	7	1	56	0.135	
22	7	1	47	0.122	
22	7	1	47	0.132	
22	7	1	52	0.132	
22	7	1	55	0.132	
23	7	1	53	0.091	
23	7	1	74	0.095	
23	7	1	58	0.116	
23	7	1	68	0.072	
23	7	1	56	0.111	
24	7	1	54	0.158	
24	7	1	67	0.115	
24	7	1	56	0.116	
24	7	1	52	0.127	
24	7	1	110	0.134	
25	7	1	44	0.160	
25	7	1	44	0.160	
25	7	1	44	0.160	
25	7	1	44	0.160	
25	7	1	44	0.160	
26	7	1	57	0.225	
26	7	1	47	0.176	
26	7	1	57	0.225	
26	7	1	45	0.205	
26	7	1	50	0.156	
27	7	1	46	0.217	
27	7	1	51	0.135	
27	7	1	45	0.199	
27	7	1	45	0.199	
27	7	1	45	0.199	
28	7	1	46	0.247	
28	7	1	46	0.206	
28	7	1	45	0.304	
28	7	1	45	0.304	
28	7	1	50	0.250	
29	7	1	26	0.073	
29	7	1	32	0.058	
29	7	0	28	0.000	
29	7	0	28	0.000	
29	7	1	66	0.084	
30	7	1	61	0.100	
30	7	1	68	0.144	
30	7	1	59	0.062	
30	7	1	70	0.096	
30	7	1	58	0.130	
31	7	1	55	0.168	
31	7	1	46	0.190	
31	7	1	58	0.229	
31	7	1	58	0.229	
31	7	1	46	0.190	
32	7	1	44	0.220	
32	7	1	44	0.220	
32	7	1	44	0.220	
32	7	1	44	0.220	
32	7	1	44	0.220	
33	7	1	32	0.064	
33	7	1	23	0.063	
33	7	1	37	0.062	
33	7	0	25	0.000	
33	7	1	30	0.062	
34	7	1	53	0.209	
34	7	1	45	0.222	
34	7	1	45	0.222	
34	7	1	46	0.154	
34	7	1	45	0.209	
35	7	1	45	0.094	
35	7	1	48	0.088	
35	7	1	45	0.064	
35	7	1	45	0.090	
35	7	1	49	0.083	
36	7	1	44	0.177	
36	7	1	44	0.201	
36	7	1	45	0.240	
36	7	1	44	0.178	
36	7	1	44	0.208	
37	7	1	59	0.083	
37	7	1	63	0.075	
37	7	1	61	0.138	
37	7	1	50	0.123	
37	7	1	73	0.108	
38	7	1	66	0.069	
38	7	1	72	0.149	
38	7	1	77	0.142	
38	7	1	60	0.102	
38	7	1	70	0.085	
39	7	1	48	0.174	
39	7	1	45	0.122	
39	7	1	45	0.122	
39	7	1	45	0.122	
39	7	1	46	0.125	
40	7	1	44	0.366	
40	7	1	44	0.366	
40	7	1	44	0.364	
40	7	1	44	0.366	
40	7	1	44	0.366	
41	7	1	44	0.325	
41	7	1	44	0.227	
41	7	1	44	0.325	
41	7	1	44	0.325	
41	7	1	44	0.227	
42	7	1	44	0.665	
42	7	1	44	0.665	
42	7	1	44	0.665	
42	7	1	44	0.665	
42	7	1	44	0.665	
43	7	1	94	0.036	
43	7	1	71	0.073	
43	7	1	80	0.103	
43	7	1	42	0.059	
43	7	1	67	0.038	
44	7	1	77	0.084	
44	7	1	92	0.087	
44	7	1	79	0.088	
44	7	1	53	0.070	
44	7	1	51	0.121	
45	7	1	58	0.102	
45	7	1	23	0.096	
45	7	1	82	0.095	
45	7	1	46	0.101	
45	7	1	47	0.101	
46	7	1	68	0.121	
46	7	1	55	0.052	
46	7	1	61	0.091	
46	7	1	55	0.073	
46	7	1	67	0.094	
47	7	0	28	0.006	
47	7	1	29	0.014	
47	7	1	29	0.027	
47	7	0	29	0.006	
47	7	1	30	0.013	
48	7	1	58	0.093	
48	7	1	84	0.082	
48	7	1	47	0.114	
48	7	1	51	0.165	
48	7	1	47	0.118	
49	7	1	86	0.082	
49	7	1	81	0.061	
49	7	1	66	0.125	
49	7	1	98	0.120	
49	7	1	75	0.059	
50	7	1	53	0.121	
50	7	1	44	0.218	
50	7	1	46	0.257	
50	7	1	77	0.208	
50	7	1	46	0.260	
51	7	1	44	0.166	
51	7	1	45	0.153	
51	7	1	44	0.228	
51	7	1	52	0.126	
51	7	1	47	0.253	
52	7	1	51	0.262	
52	7	1	46	0.195	
52	7	1	61	0.271	
52	7	1	45	0.261	
52	7	1	48	0.218	
53	7	1	45	0.087	
53	7	1	45	0.191	
53	7	1	45	0.087	
53	7	1	47	0.154	
53	7	1	45	0.087	
54	7	1	45	0.108	
54	7	1	47	0.196	
54	7	1	45	0.233	
54	7	1	47	0.196	
54	7	1	44	0.238	
55	7	1	62	0.084	
55	7	1	59	0.100	
55	7	1	75	0.083	
55	7	1	85	0.068	
55	7	1	62	0.078	
56	7	1	52	0.232	
56	7	1	50	0.172	
56	7	1	45	0.202	
56	7	1	82	0.189	
56	7	1	46	0.261	
57	7	1	97	0.065	
57	7	1	62	0.131	
57	7	1	61	0.122	
57	7	1	61	0.104	
57	7	1	59	0.149	
58	7	1	72	0.088	
58	7	1	72	0.095	
58	7	1	90	0.084	
58	7	1	107	0.079	
58	7	1	84	0.064	
59	7	1	38	0.156	
59	7	1	73	0.099	
59	7	1	54	0.082	
59	7	1	96	0.105	
59	7	1	54	0.088	
60	7	1	53	0.087	
60	7	1	69	0.055	
60	7	1	58	0.105	
60	7	1	59	0.085	
60	7	1	94	0.091	
61	7	1	44	0.364	
61	7	1	44	0.374	
61	7	1	44	0.369	
61	7	1	44	0.374	
61	7	1	44	0.369	
62	7	1	68	0.075	
62	7	1	78	0.070	
62	7	1	68	0.063	
62	7	1	79	0.061	
62	7	1	64	0.063	
63	7	1	50	0.115	
63	7	1	57	0.163	
63	7	1	54	0.072	
63	7	1	51	0.123	
63	7	1	82	0.073	
64	7	1	50	0.135	
64	7	1	49	0.111	
64	7	1	57	0.080	
64	7	1	47	0.117	
64	7	1	60	0.082	
65	7	1	46	0.160	
65	7	1	45	0.263	
65	7	1	45	0.277	
65	7	1	45	0.280	
65	7	1	45	0.280	
66	7	1	59	0.117	
66	7	1	50	0.145	
66	7	1	48	0.173	
66	7	1	47	0.143	
66	7	1	47	0.140	
67	7	1	44	0.380	
67	7	1	44	0.380	
67	7	1	44	0.380	
67	7	1	44	0.380	
67	7	1	44	0.380	
68	7	1	54	0.159	
68	7	1	56	0.140	
68	7	1	52	0.077	
68	7	1	52	0.241	
68	7	1	53	0.205	
69	7	1	54	0.125	
69	7	1	86	0.099	
69	7	1	90	0.048	
69	7	1	58	0.078	
69	7	1	57	0.070	
70	7	1	54	0.073	
70	7	1	53	0.289	
70	7	1	50	0.269	
70	7	1	48	0.269	
70	7	1	48	0.134	
71	7	1	53	0.220	
71	7	1	53	0.220	
71	7	1	45	0.195	
71	7	1	53	0.220	
71	7	1	53	0.220	
72	7	1	44	0.227	
72	7	1	44	0.231	
72	7	1	44	0.231	
72	7	1	45	0.222	
72	7	1	44	0.283	
73	7	1	72	0.082	
73	7	1	73	0.133	
73	7	1	56	0.120	
73	7	1	55	0.156	
73	7	1	54	0.127	
74	7	1	49	0.166	
74	7	1	49	0.195	
74	7	1	58	0.114	
74	7	1	45	0.089	
74	7	1	55	0.212	
75	7	1	44	0.363	
75	7	1	44	0.363	
75	7	1	44	0.361	
75	7	1	44	0.361	
75	7	1	44	0.363	
76	7	1	49	0.154	
76	7	1	53	0.185	
76	7	1	49	0.151	
76	7	1	67	0.200	
76	7	1	54	0.156	
77	7	1	47	0.221	
77	7	1	46	0.199	
77	7	1	46	0.262	
77	7	1	46	0.199	
77	7	1	46	0.199	
78	7	1	54	0.125	
78	7	1	59	0.066	
78	7	1	58	0.134	
78	7	1	53	0.126	
78	7	1	51	0.168	
79	7	1	47	0.203	
79	7	1	47	0.220	
79	7	1	46	0.192	
79	7	1	46	0.192	
79	7	1	47	0.254	
80	7	1	74	0.078	
80	7	1	59	0.124	
80	7	1	92	0.099	
80	7	1	28	0.107	
80	7	1	27	0.099	
81	7	1	45	0.145	
81	7	1	53	0.169	
81	7	1	44	0.140	
81	7	1	46	0.145	
81	7	1	48	0.145	
82	7	1	73	0.069	
82	7	1	86	0.072	
82	7	1	57	0.072	
82	7	1	67	0.075	
82	7	1	97	0.060	
83	7	1	47	0.229	
83	7	1	47	0.229	
83	7	1	47	0.176	
83	7	1	50	0.233	
83	7	1	47	0.229	
84	7	1	46	0.181	
84	7	1	50	0.250	
84	7	1	45	0.125	
84	7	1	43	0.138	
84	7	1	43	0.125	
85	7	1	63	0.133	
85	7	1	60	0.168	
85	7	1	53	0.159	
85	7	1	47	0.142	
85	7	1	61	0.146	
86	7	1	63	0.056	
86	7	1	56	0.096	
86	7	1	79	0.092	
86	7	1	74	0.034	
86	7	1	94	0.055	
87	7	1	45	0.095	
87	7	1	45	0.194	
87	7	1	45	0.147	
87	7	1	45	0.222	
87	7	1	44	0.140	
88	7	1	50	0.141	
88	7	1	45	0.187	
88	7	1	100	0.038	
88	7	1	49	0.211	
88	7	1	46	0.209	
89	7	1	58	0.091	
89	7	1	49	0.117	
89	7	0	30	0.000	
89	7	1	74	0.061	
89	7	1	73	0.116	
90	7	1	46	0.248	
90	7	1	48	0.258	
90	7	1	46	0.206	
90	7	1	46	0.206	
90	7	1	47	0.217	
91	7	1	52	0.191	
91	7	1	48	0.191	
91	7	1	48	0.191	
91	7	1	51	0.187	
91	7	1	47	0.219	
92	7	1	54	0.070	
92	7	1	50	0.152	
92	7	1	55	0.126	
92	7	1	46	0.196	
92	7	1	46	0.113	
93	7	1	44	0.829	
93	7	1	44	0.829	
93	7	1	44	0.829	
93	7	1	44	0.829	
93	7	1	44	0.829	
94	7	1	44	0.391	
94	7	1	44	0.391	
94	7	1	44	0.391	
94	7	1	44	0.391	
94	7	1	44	0.391	
95	7	1	45	0.196	
95	7	1	48	0.111	
95	7	1	48	0.151	
95	7	1	55	0.174	
95	7	1	44	0.196	
96	7	1	68	0.120	
96	7	1	70	0.185	
96	7	1	53	0.125	
96	7	1	69	0.107	
96	7	1	65	0.205	
97	7	1	49	0.139	
97	7	1	49	0.133	
97	7	1	57	0.150	
97	7	1	53	0.106	
97	7	1	48	0.158	
98	7	1	59	0.126	
98	7	1	50	0.099	
98	7	1	75	0.125	
98	7	1	55	0.177	
98	7	1	53	0.124	
99	7	1	58	0.127	
99	7	1	59	0.154	
99	7	1	62	0.096	
99	7	1	55	0.086	
99	7	1	79	0.106	
100	7	1	62	0.089	
100	7	1	49	0.175	
100	7	1	45	0.197	
100	7	1	45	0.229	
100	7	1	48	0.096	
101	7	1	54	0.235	
101	7	1	47	0.302	
101	7	1	46	0.203	
101	7	1	66	0.211	
101	7	1	57	0.201	
102	7	1	49	0.164	
102	7	1	48	0.132	
102	7	1	46	0.128	
102	7	1	49	0.177	
102	7	1	46	0.128	
103	7	1	63	0.139	
103	7	1	66	0.158	
103	7	1	66	0.094	
103	7	1	82	0.071	
103	7	1	69	0.114	
104	7	1	53	0.119	
104	7	1	63	0.090	
104	7	1	57	0.105	
104	7	1	48	0.107	
104	7	1	46	0.131	
105	7	1	27	0.165	
105	7	1	78	0.125	
105	7	1	63	0.148	
105	7	1	60	0.072	
105	7	1	30	0.104	
106	7	1	50	0.192	
106	7	1	50	0.192	
106	7	1	77	0.086	
106	7	1	50	0.212	
106	7	1	58	0.082	
107	7	1	47	0.154	
107	7	1	56	0.188	
107	7	1	54	0.169	
107	7	1	54	0.160	
107	7	1	64	0.132	
108	7	1	46	0.165	
108	7	1	46	0.165	
108	7	1	46	0.165	
108	7	1	44	0.321	
108	7	1	44	0.297	
109	7	1	53	0.136	
109	7	1	51	0.161	
109	7	1	48	0.181	
109	7	1	50	0.118	
109	7	1	64	0.096	
110	7	1	71	0.110	
110	7	1	50	0.176	
110	7	1	48	0.184	
110	7	1	50	0.129	
110	7	1	48	0.165	
111	7	1	105	0.146	
111	7	1	106	0.076	
111	7	1	93	0.104	
111	7	1	110	0.080	
111	7	1	129	0.087	
112	7	1	31	0.090	
112	7	1	75	0.064	
112	7	1	32	0.082	
112	7	1	78	0.036	
112	7	1	91	0.054	
113	7	1	60	0.078	
113	7	1	67	0.113	
113	7	1	31	0.067	
113	7	1	89	0.091	
113	7	1	63	0.070	
114	7	1	113	0.021	
114	7	1	106	0.084	
114	7	1	88	0.062	
114	7	1	54	0.085	
114	7	1	72	0.083	
115	7	1	55	0.130	
115	7	1	87	0.080	
115	7	1	101	0.105	
115	7	1	28	0.139	
115	7	1	55	0.082	
116	7	1	55	0.170	
116	7	1	61	0.160	
116	7	1	54	0.127	
116	7	1	52	0.231	
116	7	1	53	0.154	
117	7	1	94	0.035	
117	7	1	82	0.071	
117	7	1	100	0.065	
117	7	1	31	0.122	
117	7	1	26	0.089	
118	7	1	126	0.080	
118	7	1	96	0.094	
118	7	1	79	0.104	
118	7	1	69	0.086	
118	7	1	78	0.053	
119	7	1	60	0.064	
119	7	1	54	0.082	
119	7	1	69	0.061	
119	7	1	47	0.074	
119	7	1	72	0.055	
120	7	1	54	0.129	
120	7	1	57	0.081	
120	7	1	55	0.131	
120	7	1	60	0.102	
120	7	1	109	0.108	
121	7	1	78	0.059	
121	7	1	55	0.120	
121	7	1	61	0.117	
121	7	1	70	0.103	
121	7	1	86	0.141	
122	7	1	65	0.155	
122	7	1	57	0.147	
122	7	1	51	0.203	
122	7	1	55	0.204	
122	7	1	48	0.172	
123	7	1	70	0.088	
123	7	1	69	0.036	
123	7	1	61	0.158	
123	7	1	73	0.153	
123	7	1	84	0.077	
124	7	1	54	0.161	
124	7	1	92	0.136	
124	7	1	89	0.094	
124	7	1	60	0.156	
124	7	1	54	0.121	
125	7	1	53	0.132	
125	7	1	60	0.059	
125	7	1	57	0.087	
125	7	1	55	0.128	
125	7	1	56	0.124	
126	7	1	132	0.040	
126	7	1	55	0.119	
126	7	1	57	0.099	
126	7	1	60	0.078	
126	7	1	40	0.119	
127	7	1	70	0.089	
127	7	1	71	0.140	
127	7	1	60	0.077	
127	7	1	130	0.072	
127	7	1	55	0.120	
128	7	1	47	0.251	
128	7	1	46	0.221	
