Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
74	6	1	77	0.161	
74	6	1	78	0.169	
74	6	1	78	0.139	
74	6	1	82	0.110	
75	6	1	68	0.355	
75	6	1	68	0.355	
75	6	1	68	0.341	
75	6	1	68	0.341	
75	6	1	68	0.341	
76	6	1	73	0.160	
76	6	1	75	0.163	
76	6	1	90	0.146	
76	6	1	84	0.136	
76	6	1	92	0.088	
77	6	1	71	0.176	
77	6	1	70	0.169	
77	6	1	80	0.252	
77	6	1	73	0.229	
77	6	1	80	0.175	
78	6	1	74	0.084	
78	6	1	73	0.130	
78	6	1	71	0.074	
78	6	1	108	0.130	
78	6	1	108	0.117	
79	6	1	71	0.196	
79	6	1	72	0.147	
79	6	1	83	0.123	
79	6	1	82	0.161	
79	6	1	76	0.167	
80	6	1	80	0.101	
80	6	1	34	0.100	
80	6	1	108	0.109	
80	6	1	104	0.123	
80	6	1	109	0.083	
81	6	1	71	0.118	
81	6	1	72	0.149	
81	6	1	99	0.117	
81	6	1	89	0.090	
81	6	1	98	0.153	
82	6	1	73	0.084	
82	6	1	73	0.089	
82	6	1	54	0.074	
82	6	1	43	0.109	
82	6	1	46	0.055	
83	6	1	69	0.264	
83	6	1	69	0.176	
83	6	1	72	0.244	
83	6	1	76	0.120	
83	6	1	71	0.143	
84	6	1	40	0.071	
84	6	1	73	0.096	
84	6	1	43	0.074	
84	6	1	76	0.154	
84	6	1	91	0.153	
85	6	1	76	0.150	
85	6	1	73	0.123	
85	6	1	94	0.111	
85	6	1	92	0.132	
85	6	1	87	0.124	
86	6	1	99	0.084	
86	6	1	36	0.071	
86	6	1	39	0.072	
86	6	1	50	0.073	
86	6	1	120	0.080	
87	6	1	72	0.093	
87	6	1	69	0.116	
87	6	1	72	0.169	
87	6	1	72	0.158	
87	6	1	49	0.071	
88	6	1	69	0.172	
88	6	1	71	0.122	
88	6	1	72	0.156	
88	6	1	72	0.154	
88	6	1	75	0.143	
89	6	1	73	0.083	
89	6	1	74	0.121	
89	6	1	108	0.086	
89	6	1	93	0.089	
89	6	1	53	0.073	
90	6	1	70	0.120	
90	6	1	70	0.152	
90	6	1	69	0.199	
90	6	1	70	0.191	
90	6	1	70	0.179	
91	6	1	76	0.120	
91	6	1	79	0.109	
91	6	1	74	0.242	
91	6	1	74	0.220	
91	6	1	76	0.180	
92	6	1	70	0.139	
92	6	1	73	0.151	
92	6	1	118	0.115	
92	6	1	119	0.123	
92	6	1	106	0.141	
93	6	1	68	0.794	
93	6	1	68	0.794	
93	6	1	68	0.794	
93	6	1	68	0.794	
93	6	1	68	0.794	
94	6	1	68	0.386	
94	6	1	68	0.386	
94	6	1	68	0.424	
94	6	1	68	0.424	
94	6	1	68	0.404	
95	6	1	72	0.097	
95	6	1	68	0.128	
95	6	1	79	0.090	
95	6	1	77	0.077	
95	6	1	75	0.110	
96	6	1	81	0.098	
96	6	1	82	0.083	
96	6	1	101	0.116	
96	6	1	109	0.117	
96	6	1	118	0.092	
97	6	1	76	0.140	
97	6	1	72	0.120	
97	6	1	87	0.110	
97	6	1	87	0.116	
97	6	1	83	0.116	
98	6	1	77	0.106	
98	6	1	73	0.126	
98	6	1	43	0.078	
98	6	1	104	0.131	
98	6	1	104	0.093	
99	6	1	79	0.121	
99	6	1	79	0.119	
99	6	1	93	0.083	
99	6	1	92	0.111	
99	6	1	42	0.074	
100	6	1	69	0.184	
100	6	1	71	0.076	
100	6	1	82	0.113	
100	6	1	87	0.104	
100	6	1	86	0.101	
101	6	1	72	0.280	
101	6	1	72	0.287	
101	6	1	78	0.375	
101	6	1	80	0.285	
101	6	1	84	0.319	
102	6	1	71	0.160	
102	6	1	71	0.160	
102	6	1	77	0.124	
102	6	1	85	0.076	
102	6	1	74	0.188	
103	6	1	76	0.138	
103	6	1	78	0.121	
103	6	1	102	0.104	
103	6	1	40	0.063	
103	6	1	35	0.096	
104	6	1	73	0.114	
104	6	1	73	0.107	
104	6	1	106	0.099	
104	6	1	110	0.106	
104	6	1	116	0.090	
105	6	1	82	0.084	
105	6	1	49	0.064	
105	6	1	51	0.070	
105	6	1	99	0.127	
105	6	1	46	0.066	
106	6	1	80	0.141	
106	6	1	76	0.174	
106	6	1	105	0.100	
106	6	1	96	0.111	
106	6	1	96	0.147	
107	6	1	77	0.083	
107	6	1	75	0.104	
107	6	1	108	0.146	
107	6	1	115	0.103	
107	6	1	116	0.082	
108	6	1	71	0.150	
108	6	1	71	0.149	
108	6	1	76	0.225	
108	6	1	78	0.232	
108	6	1	76	0.239	
109	6	1	80	0.147	
109	6	1	75	0.123	
109	6	1	89	0.166	
109	6	1	101	0.120	
109	6	1	80	0.242	
110	6	1	75	0.135	
110	6	1	75	0.189	
110	6	1	83	0.123	
110	6	1	77	0.163	
110	6	1	84	0.144	
111	6	1	93	0.084	
111	6	1	85	0.113	
111	6	1	242	0.095	
111	6	1	152	0.074	
111	6	1	87	0.070	
112	6	1	78	0.077	
112	6	1	46	0.067	
112	6	1	94	0.071	
112	6	1	85	0.074	
112	6	1	109	0.071	
113	6	1	86	0.078	
113	6	1	85	0.094	
113	6	1	134	0.076	
113	6	1	72	0.074	
113	6	1	64	0.071	
114	6	1	53	0.062	
114	6	1	85	0.087	
114	6	1	77	0.070	
114	6	1	109	0.079	
114	6	1	62	0.071	
115	6	1	75	0.126	
115	6	1	72	0.110	
115	6	1	99	0.108	
115	6	1	94	0.107	
115	6	1	97	0.100	
116	6	1	74	0.187	
116	6	1	72	0.179	
116	6	1	87	0.157	
116	6	1	95	0.167	
116	6	1	106	0.171	
117	6	1	80	0.104	
117	6	1	58	0.062	
117	6	1	112	0.073	
117	6	1	73	0.072	
117	6	1	86	0.054	
118	6	1	80	0.092	
118	6	1	89	0.080	
118	6	1	91	0.068	
118	6	1	128	0.080	
118	6	1	133	0.083	
119	6	1	85	0.093	
119	6	1	48	0.074	
119	6	1	125	0.077	
119	6	1	126	0.077	
119	6	1	46	0.073	
120	6	1	80	0.110	
120	6	1	83	0.156	
120	6	1	143	0.102	
120	6	1	125	0.097	
120	6	1	134	0.086	
121	6	1	39	0.067	
121	6	1	75	0.147	
121	6	1	98	0.105	
121	6	1	102	0.084	
121	6	1	103	0.089	
122	6	1	69	0.147	
122	6	1	77	0.116	
122	6	1	84	0.088	
122	6	1	80	0.141	
122	6	1	81	0.161	
123	6	1	45	0.074	
123	6	1	59	0.074	
123	6	1	75	0.072	
123	6	1	129	0.088	
123	6	1	76	0.054	
124	6	1	76	0.172	
124	6	1	74	0.170	
124	6	1	86	0.147	
124	6	1	103	0.139	
124	6	1	87	0.115	
125	6	1	73	0.126	
125	6	1	31	0.072	
125	6	1	35	0.074	
125	6	1	34	0.063	
125	6	1	37	0.064	
126	6	1	72	0.117	
126	6	1	82	0.097	
126	6	1	100	0.093	
126	6	1	106	0.077	
126	6	1	89	0.089	
127	6	1	70	0.106	
127	6	1	77	0.096	
127	6	1	53	0.135	
127	6	1	117	0.076	
127	6	1	104	0.096	
128	6	1	71	0.149	
128	6	1	70	0.166	
128	6	1	80	0.173	
128	6	1	76	0.197	
128	6	1	77	0.190	
129	6	1	72	0.107	
129	6	1	31	0.128	
129	6	1	119	0.110	
129	6	1	145	0.078	
129	6	1	128	0.075	
130	6	1	69	0.164	
130	6	1	69	0.163	
130	6	1	73	0.166	
130	6	1	75	0.190	
130	6	1	75	0.160	
131	6	1	72	0.111	
131	6	1	72	0.175	
131	6	1	61	0.056	
131	6	1	92	0.107	
131	6	1	93	0.116	
132	6	1	74	0.106	
132	6	1	77	0.121	
132	6	1	93	0.078	
132	6	1	76	0.118	
132	6	1	80	0.093	
133	6	1	83	0.089	
133	6	1	84	0.116	
133	6	1	91	0.152	
133	6	1	109	0.102	
133	6	1	50	0.068	
134	6	1	79	0.114	
134	6	1	72	0.126	
134	6	1	125	0.082	
134	6	1	104	0.084	
134	6	1	128	0.080	
135	6	1	68	0.221	
135	6	1	69	0.255	
135	6	1	73	0.201	
135	6	1	74	0.320	
135	6	1	75	0.204	
136	6	1	79	0.083	
136	6	1	84	0.089	
136	6	1	82	0.069	
136	6	1	125	0.101	
136	6	1	121	0.081	
137	6	1	55	0.053	
137	6	1	74	0.085	
137	6	1	60	0.065	
137	6	1	73	0.070	
137	6	1	72	0.057	
138	6	1	54	0.071	
138	6	1	91	0.084	
138	6	1	35	0.071	
138	6	1	132	0.083	
138	6	1	122	0.081	
139	6	1	69	0.132	
139	6	1	68	0.131	
139	6	1	93	0.108	
139	6	1	91	0.130	
139	6	1	82	0.182	
140	6	1	50	0.070	
140	6	1	83	0.105	
140	6	1	120	0.096	
140	6	1	116	0.086	
140	6	1	106	0.079	
141	6	1	75	0.095	
141	6	1	87	0.135	
141	6	1	100	0.110	
141	6	1	95	0.078	
141	6	1	85	0.091	
142	6	1	70	0.124	
142	6	1	71	0.106	
142	6	1	53	0.068	
142	6	1	58	0.068	
142	6	1	73	0.099	
143	6	1	82	0.129	
143	6	1	81	0.116	
143	6	1	95	0.118	
143	6	1	95	0.130	
143	6	1	95	0.177	
144	6	1	74	0.093	
144	6	1	79	0.077	
144	6	1	62	0.071	
144	6	1	92	0.076	
144	6	1	66	0.075	
145	6	1	73	0.150	
145	6	1	78	0.134	
145	6	1	91	0.085	
145	6	1	80	0.104	
145	6	1	84	0.094	
146	6	1	70	0.183	
146	6	1	69	0.165	
146	6	1	75	0.155	
146	6	1	81	0.223	
146	6	1	76	0.173	
147	6	1	71	0.119	
147	6	1	70	0.123	
147	6	1	90	0.108	
147	6	1	88	0.118	
147	6	1	81	0.111	
148	6	1	46	0.121	
148	6	1	81	0.098	
148	6	1	94	0.100	
148	6	1	57	0.074	
148	6	1	107	0.082	
149	6	1	73	0.092	
149	6	1	76	0.135	
149	6	1	36	0.072	
149	6	1	91	0.168	
149	6	1	87	0.135	
150	6	1	82	0.097	
150	6	1	74	0.105	
150	6	1	102	0.112	
150	6	1	100	0.111	
150	6	1	109	0.088	
151	6	1	72	0.091	
151	6	1	76	0.117	
151	6	1	101	0.089	
151	6	1	99	0.078	
151	6	1	62	0.068	
152	6	1	69	0.127	
152	6	1	69	0.168	
152	6	1	81	0.132	
152	6	1	76	0.199	
152	6	1	73	0.160	
153	6	1	55	0.109	
153	6	1	64	0.072	
153	6	1	126	0.071	
153	6	1	106	0.070	
153	6	1	103	0.071	
154	6	1	82	0.116	
154	6	1	78	0.170	
154	6	1	111	0.134	
154	6	1	60	0.062	
154	6	1	112	0.093	
155	6	1	79	0.116	
155	6	1	76	0.131	
155	6	1	95	0.129	
155	6	1	87	0.122	
155	6	1	87	0.136	
156	6	1	70	0.193	
156	6	1	72	0.172	
156	6	1	88	0.240	
156	6	1	84	0.286	
156	6	1	95	0.247	
157	6	1	74	0.084	
157	6	1	34	0.072	
157	6	1	47	0.067	
157	6	1	115	0.104	
157	6	1	45	0.067	
158	6	1	82	0.086	
158	6	1	92	0.092	
158	6	1	82	0.068	
158	6	1	88	0.074	
158	6	1	90	0.074	
159	6	1	72	0.196	
159	6	1	72	0.149	
159	6	1	73	0.294	
159	6	1	84	0.196	
159	6	1	73	0.319	
160	6	1	72	0.097	
160	6	1	37	0.070	
160	6	1	51	0.066	
160	6	1	55	0.066	
160	6	1	57	0.072	
161	6	1	68	0.240	
161	6	1	69	0.229	
161	6	1	82	0.232	
161	6	1	79	0.235	
161	6	1	77	0.165	
162	6	1	75	0.101	
162	6	1	50	0.075	
162	6	1	116	0.093	
162	6	1	140	0.085	
162	6	1	123	0.092	
163	6	1	78	0.145	
163	6	1	80	0.101	
163	6	1	102	0.077	
163	6	1	104	0.079	
163	6	1	104	0.078	
164	6	1	73	0.125	
164	6	1	73	0.125	
164	6	1	100	0.088	
164	6	1	104	0.108	
164	6	1	93	0.106	
165	6	1	70	0.084	
165	6	1	95	0.098	
165	6	1	41	0.074	
165	6	1	40	0.075	
165	6	1	129	0.078	
166	6	1	72	0.104	
166	6	1	72	0.127	
166	6	1	105	0.095	
166	6	1	97	0.103	
166	6	1	103	0.098	
167	6	1	40	0.072	
167	6	1	28	0.067	
167	6	1	52	0.072	
167	6	1	53	0.070	
167	6	1	65	0.066	
168	6	1	36	0.074	
168	6	1	79	0.116	
168	6	1	60	0.058	
168	6	1	82	0.073	
168	6	1	50	0.064	
169	6	1	48	0.057	
169	6	1	44	0.073	
169	6	1	46	0.066	
169	6	1	40	0.066	
169	6	1	105	0.081	
170	6	1	77	0.091	
170	6	1	75	0.107	
170	6	1	98	0.099	
170	6	1	103	0.080	
170	6	1	89	0.095	
171	6	1	82	0.090	
171	6	1	82	0.087	
171	6	1	84	0.071	
171	6	1	66	0.071	
171	6	1	65	0.073	
172	6	1	75	0.091	
172	6	1	76	0.084	
172	6	1	49	0.072	
172	6	1	45	0.069	
172	6	1	102	0.094	
173	6	1	69	0.112	
173	6	1	72	0.091	
173	6	1	134	0.103	
173	6	1	52	0.073	
173	6	1	147	0.101	
174	6	1	71	0.166	
174	6	1	70	0.150	
174	6	1	86	0.157	
174	6	1	90	0.166	
174	6	1	96	0.161	
175	6	1	35	0.096	
175	6	1	87	0.094	
175	6	1	96	0.092	
175	6	1	98	0.100	
175	6	1	47	0.072	
176	6	1	84	0.078	
176	6	1	75	0.119	
176	6	1	60	0.064	
176	6	1	125	0.090	
176	6	1	112	0.137	
177	6	1	96	0.079	
177	6	1	82	0.106	
177	6	1	117	0.099	
177	6	1	100	0.073	
177	6	1	109	0.118	
178	6	1	80	0.127	
178	6	1	73	0.166	
178	6	1	103	0.079	
178	6	1	98	0.113	
178	6	1	89	0.108	
179	6	1	71	0.081	
179	6	1	71	0.077	
179	6	1	50	0.075	
179	6	1	43	0.073	
179	6	1	42	0.073	
180	6	1	85	0.086	
180	6	1	34	0.074	
180	6	1	36	0.093	
180	6	1	41	0.068	
180	6	1	41	0.069	
181	6	1	41	0.070	
181	6	1	79	0.077	
181	6	1	126	0.077	
181	6	1	65	0.067	
181	6	1	90	0.098	
182	6	1	58	0.070	
182	6	1	79	0.080	
182	6	1	108	0.081	
182	6	1	53	0.071	
182	6	1	106	0.101	
183	6	1	83	0.097	
183	6	1	87	0.079	
183	6	1	54	0.075	
183	6	1	121	0.082	
183	6	1	113	0.089	
184	6	1	79	0.134	
184	6	1	75	0.157	
184	6	1	65	0.061	
184	6	1	101	0.088	
184	6	1	106	0.087	
185	6	1	74	0.108	
185	6	1	70	0.145	
185	6	1	91	0.115	
185	6	1	88	0.086	
185	6	1	86	0.095	
186	6	1	78	0.098	
186	6	1	74	0.085	
186	6	1	63	0.073	
186	6	1	117	0.085	
186	6	1	138	0.088	
187	6	1	74	0.109	
187	6	1	37	0.067	
187	6	1	75	0.070	
187	6	1	124	0.101	
187	6	1	74	0.064	
188	6	1	74	0.122	
188	6	1	74	0.110	
188	6	1	95	0.110	
188	6	1	86	0.107	
188	6	1	86	0.103	
189	6	1	73	0.101	
189	6	1	74	0.078	
189	6	1	52	0.068	
189	6	1	55	0.070	
189	6	1	121	0.076	
190	6	1	79	0.117	
190	6	1	47	0.073	
190	6	1	68	0.072	
190	6	1	84	0.075	
190	6	1	41	0.068	
191	6	1	53	0.073	
191	6	1	80	0.079	
191	6	1	46	0.066	
191	6	1	47	0.057	
191	6	1	111	0.088	
192	6	1	36	0.083	
192	6	1	37	0.059	
192	6	1	132	0.082	
192	6	1	52	0.073	
192	6	1	57	0.074	
193	6	1	75	0.090	
193	6	1	85	0.091	
193	6	1	150	0.079	
193	6	1	119	0.078	
193	6	1	111	0.068	
194	6	1	53	0.074	
194	6	1	49	0.069	
194	6	1	118	0.051	
194	6	1	114	0.058	
194	6	1	135	0.061	
195	6	1	72	0.103	
195	6	1	71	0.115	
195	6	1	70	0.067	
195	6	1	100	0.077	
195	6	1	102	0.082	
196	6	1	73	0.112	
196	6	1	72	0.085	
196	6	1	45	0.063	
196	6	1	40	0.049	
196	6	1	40	0.074	
197	6	1	79	0.092	
197	6	1	80	0.104	
197	6	1	89	0.102	
197	6	1	86	0.104	
197	6	1	45	0.051	
198	6	1	79	0.110	
198	6	1	81	0.093	
198	6	1	117	0.086	
198	6	1	120	0.083	
198	6	1	103	0.088	
199	6	1	74	0.082	
199	6	1	74	0.101	
199	6	1	72	0.074	
199	6	1	66	0.073	
199	6	1	71	0.068	
200	6	1	73	0.102	
200	6	1	72	0.186	
200	6	1	98	0.123	
200	6	1	93	0.082	
200	6	1	93	0.122	
201	6	1	85	0.090	
201	6	1	77	0.092	
201	6	1	46	0.069	
201	6	1	78	0.087	
201	6	1	75	0.096	
202	6	1	72	0.224	
202	6	1	71	0.184	
202	6	1	116	0.155	
202	6	1	97	0.177	
202	6	1	93	0.167	
203	6	1	58	0.083	
203	6	1	77	0.088	
203	6	1	51	0.071	
203	6	1	105	0.076	
203	6	1	56	0.063	
204	6	1	74	0.105	
204	6	1	80	0.127	
204	6	1	134	0.077	
204	6	1	82	0.067	
204	6	1	100	0.066	
205	6	1	62	0.100	
205	6	1	86	0.087	
205	6	1	56	0.074	
205	6	1	111	0.074	
205	6	1	90	0.069	
206	6	1	73	0.104	
206	6	1	83	0.102	
206	6	1	97	0.075	
206	6	1	99	0.083	
206	6	1	56	0.073	
207	6	1	43	0.066	
207	6	1	47	0.061	
207	6	1	63	0.075	
207	6	1	61	0.082	
207	6	1	79	0.070	
208	6	1	75	0.088	
208	6	1	81	0.086	
208	6	1	91	0.061	
208	6	1	56	0.074	
208	6	1	105	0.069	
209	6	1	72	0.170	
209	6	1	70	0.169	
209	6	1	91	0.134	
209	6	1	84	0.136	
209	6	1	83	0.137	
210	6	1	41	0.050	
210	6	1	72	0.077	
210	6	1	63	0.066	
210	6	1	60	0.051	
210	6	1	127	0.076	
211	6	1	32	0.063	
211	6	1	32	0.072	
211	6	1	89	0.081	
211	6	1	90	0.090	
211	6	1	32	0.071	
212	6	1	73	0.124	
212	6	1	74	0.091	
212	6	1	88	0.092	
212	6	1	44	0.072	
212	6	1	86	0.087	
213	6	1	72	0.113	
213	6	1	76	0.101	
213	6	1	86	0.071	
213	6	1	103	0.072	
