Below are the simulation results for the test trials
WORLD	TASK	SUCCESS	STEPS	LOWEST_CLEARANCE
213	6	1	100	0.094	
214	6	1	96	0.066	
214	6	1	95	0.094	
214	6	1	98	0.076	
214	6	1	107	0.082	
214	6	1	108	0.082	
215	6	1	96	0.033	
215	6	1	93	0.079	
215	6	1	101	0.115	
215	6	1	107	0.087	
215	6	1	101	0.110	
216	6	1	86	0.117	
216	6	1	90	0.086	
216	6	1	96	0.114	
216	6	1	88	0.117	
216	6	1	86	0.078	
217	6	1	87	0.097	
217	6	1	92	0.094	
217	6	1	98	0.111	
217	6	1	90	0.083	
217	6	1	87	0.091	
218	6	1	82	0.053	
218	6	1	89	0.096	
218	6	1	88	0.100	
218	6	1	95	0.084	
218	6	1	85	0.054	
219	6	1	102	0.090	
219	6	1	89	0.083	
219	6	1	95	0.081	
219	6	1	85	0.098	
219	6	1	87	0.093	
220	6	1	59	0.056	
220	6	1	219	0.035	
220	6	1	57	0.055	
220	6	1	63	0.054	
220	6	1	56	0.057	
221	6	1	103	0.055	
221	6	1	112	0.056	
221	6	1	99	0.064	
221	6	1	106	0.065	
221	6	1	110	0.068	
222	6	1	87	0.079	
222	6	1	114	0.091	
222	6	1	104	0.079	
222	6	1	112	0.084	
222	6	1	98	0.082	
223	6	1	91	0.073	
223	6	1	87	0.073	
223	6	1	95	0.086	
223	6	1	92	0.091	
223	6	1	95	0.106	
224	6	1	85	0.093	
224	6	1	98	0.077	
224	6	1	85	0.113	
224	6	1	83	0.100	
224	6	1	91	0.106	
225	6	1	114	0.092	
225	6	1	96	0.074	
225	6	1	44	0.086	
225	6	1	97	0.097	
225	6	1	88	0.098	
226	6	1	78	0.139	
226	6	1	82	0.116	
226	6	1	89	0.120	
226	6	1	77	0.107	
226	6	1	83	0.131	
227	6	1	92	0.058	
227	6	1	103	0.093	
227	6	1	109	0.047	
227	6	1	123	0.047	
227	6	1	112	0.084	
228	6	1	112	0.062	
228	6	1	74	0.077	
228	6	1	82	0.072	
228	6	1	112	0.061	
228	6	1	70	0.053	
229	6	1	84	0.067	
229	6	1	89	0.046	
229	6	1	90	0.047	
229	6	1	88	0.063	
229	6	1	87	0.090	
230	6	1	123	0.067	
230	6	1	86	0.060	
230	6	1	109	0.075	
230	6	1	104	0.065	
230	6	1	106	0.066	
231	6	1	90	0.129	
231	6	1	89	0.138	
231	6	1	89	0.133	
231	6	1	91	0.139	
231	6	1	94	0.155	
232	6	1	86	0.119	
232	6	1	83	0.105	
232	6	1	86	0.121	
232	6	1	86	0.132	
232	6	1	85	0.127	
233	6	1	76	0.219	
233	6	1	76	0.213	
233	6	1	78	0.208	
233	6	1	77	0.180	
233	6	1	77	0.213	
234	6	1	83	0.116	
234	6	1	92	0.113	
234	6	1	85	0.078	
234	6	1	85	0.109	
234	6	1	98	0.125	
235	6	1	110	0.085	
235	6	1	110	0.101	
235	6	1	108	0.096	
235	6	1	138	0.063	
235	6	1	115	0.078	
236	6	1	78	0.156	
236	6	1	79	0.112	
236	6	1	79	0.146	
236	6	1	81	0.127	
236	6	1	80	0.138	
237	6	1	95	0.071	
237	6	1	95	0.072	
237	6	1	189	0.064	
237	6	1	86	0.076	
237	6	1	133	0.053	
238	6	1	132	0.048	
238	6	1	119	0.052	
238	6	1	98	0.107	
238	6	1	95	0.064	
238	6	1	107	0.095	
239	6	1	86	0.107	
239	6	1	96	0.135	
239	6	1	86	0.185	
239	6	1	126	0.141	
239	6	1	45	0.115	
240	6	1	87	0.122	
240	6	1	88	0.176	
240	6	1	85	0.189	
240	6	1	87	0.112	
240	6	1	86	0.139	
241	6	1	106	0.059	
241	6	1	49	0.073	
241	6	1	59	0.042	
241	6	1	52	0.043	
241	6	1	105	0.068	
242	6	1	105	0.085	
242	6	1	93	0.097	
242	6	1	109	0.088	
242	6	1	95	0.092	
242	6	1	106	0.098	
243	6	1	148	0.066	
243	6	1	114	0.075	
243	6	1	119	0.065	
243	6	1	158	0.048	
243	6	1	98	0.058	
244	6	1	102	0.067	
244	6	1	96	0.045	
244	6	1	90	0.050	
244	6	1	85	0.062	
244	6	1	88	0.098	
245	6	1	100	0.059	
245	6	1	106	0.062	
245	6	1	108	0.095	
245	6	1	91	0.068	
245	6	1	103	0.064	
246	6	1	114	0.063	
246	6	1	124	0.047	
246	6	1	146	0.057	
246	6	1	115	0.049	
246	6	1	91	0.094	
247	6	1	79	0.186	
247	6	1	81	0.130	
247	6	1	79	0.201	
247	6	1	77	0.188	
247	6	1	77	0.213	
248	6	1	92	0.039	
248	6	1	98	0.076	
248	6	1	101	0.089	
248	6	1	101	0.090	
248	6	1	101	0.103	
249	6	1	91	0.034	
249	6	1	105	0.050	
249	6	0	37	0.004	
249	6	1	105	0.043	
249	6	1	86	0.040	
250	6	1	101	0.068	
250	6	1	103	0.056	
250	6	1	125	0.046	
250	6	1	100	0.079	
250	6	1	119	0.067	
251	6	1	73	0.092	
251	6	1	83	0.062	
251	6	1	77	0.092	
251	6	1	77	0.076	
251	6	1	78	0.108	
252	6	1	78	0.101	
252	6	1	81	0.102	
252	6	1	80	0.122	
252	6	1	82	0.102	
252	6	1	78	0.104	
253	6	1	113	0.064	
253	6	1	102	0.102	
253	6	1	122	0.095	
253	6	1	45	0.060	
253	6	1	113	0.099	
254	6	1	105	0.059	
254	6	1	97	0.112	
254	6	1	135	0.063	
254	6	1	95	0.061	
254	6	1	109	0.096	
255	6	1	99	0.088	
255	6	1	112	0.089	
255	6	1	122	0.029	
255	6	1	111	0.036	
255	6	1	64	0.042	
256	6	1	108	0.073	
256	6	1	95	0.082	
256	6	1	95	0.052	
256	6	1	86	0.049	
256	6	1	104	0.073	
257	6	1	80	0.142	
257	6	1	78	0.144	
257	6	1	80	0.142	
257	6	1	78	0.179	
257	6	1	82	0.107	
258	6	1	112	0.066	
258	6	1	110	0.061	
258	6	1	116	0.052	
258	6	1	121	0.055	
258	6	1	123	0.058	
259	6	1	89	0.114	
259	6	1	86	0.167	
259	6	1	86	0.140	
259	6	1	96	0.149	
259	6	1	99	0.192	
260	6	1	130	0.058	
260	6	1	128	0.056	
260	6	1	109	0.090	
260	6	1	142	0.068	
260	6	1	125	0.075	
261	6	1	85	0.105	
261	6	1	81	0.132	
261	6	1	89	0.104	
261	6	1	90	0.106	
261	6	1	86	0.079	
262	6	1	105	0.109	
262	6	1	108	0.068	
262	6	1	95	0.094	
262	6	1	93	0.080	
262	6	1	121	0.109	
263	6	1	81	0.115	
263	6	1	91	0.112	
263	6	1	85	0.128	
263	6	1	86	0.104	
263	6	1	92	0.110	
264	6	1	87	0.079	
264	6	1	96	0.064	
264	6	1	86	0.107	
264	6	1	87	0.105	
264	6	1	88	0.086	
265	6	1	111	0.104	
265	6	1	110	0.081	
265	6	1	121	0.051	
265	6	0	92	0.024	
265	6	1	117	0.048	
266	6	1	109	0.077	
266	6	1	98	0.069	
266	6	1	101	0.072	
266	6	1	103	0.079	
266	6	1	105	0.099	
267	6	1	91	0.078	
267	6	1	95	0.088	
267	6	1	103	0.091	
267	6	1	84	0.112	
267	6	1	83	0.096	
268	6	1	109	0.049	
268	6	1	168	0.031	
268	6	1	112	0.067	
268	6	1	102	0.050	
268	6	1	100	0.060	
269	6	1	88	0.107	
269	6	1	90	0.107	
269	6	1	84	0.090	
269	6	1	85	0.095	
269	6	1	79	0.122	
270	6	1	78	0.125	
270	6	1	79	0.105	
270	6	1	76	0.130	
270	6	1	77	0.125	
270	6	1	78	0.133	
271	6	1	119	0.067	
271	6	1	112	0.063	
271	6	1	114	0.072	
271	6	1	133	0.046	
271	6	1	106	0.037	
272	6	1	152	0.063	
272	6	1	64	0.046	
272	6	1	127	0.049	
272	6	1	123	0.059	
272	6	0	42	0.023	
273	6	1	107	0.090	
273	6	1	112	0.090	
273	6	1	136	0.059	
273	6	1	111	0.079	
273	6	1	111	0.078	
274	6	1	79	0.113	
274	6	1	81	0.151	
274	6	1	79	0.140	
274	6	1	80	0.126	
274	6	1	79	0.113	
275	6	1	133	0.059	
275	6	1	98	0.046	
275	6	1	92	0.064	
275	6	1	135	0.064	
275	6	1	80	0.055	
276	6	1	104	0.095	
276	6	1	118	0.082	
276	6	1	103	0.091	
276	6	1	114	0.096	
276	6	1	101	0.083	
277	6	1	108	0.075	
277	6	1	108	0.080	
277	6	1	94	0.101	
277	6	1	109	0.080	
277	6	1	100	0.119	
278	6	1	108	0.109	
278	6	1	94	0.095	
278	6	1	103	0.080	
278	6	1	95	0.102	
278	6	1	95	0.090	
279	6	1	98	0.059	
279	6	1	120	0.049	
279	6	1	117	0.056	
279	6	1	114	0.033	
279	6	1	109	0.057	
280	6	1	94	0.097	
280	6	1	120	0.097	
280	6	1	106	0.114	
280	6	1	101	0.116	
280	6	1	95	0.099	
281	6	1	57	0.112	
281	6	1	104	0.052	
281	6	1	112	0.049	
281	6	1	126	0.095	
281	6	1	137	0.053	
282	6	1	133	0.069	
282	6	1	135	0.049	
282	6	1	135	0.076	
282	6	1	146	0.051	
282	6	1	136	0.062	
283	6	1	47	0.061	
283	6	1	52	0.032	
283	6	1	49	0.073	
283	6	1	48	0.065	
283	6	1	68	0.053	
284	6	1	89	0.080	
284	6	1	91	0.107	
284	6	1	87	0.106	
284	6	1	97	0.098	
284	6	1	96	0.069	
285	6	1	136	0.049	
285	6	1	128	0.083	
285	6	1	106	0.063	
285	6	1	118	0.064	
285	6	1	111	0.017	
286	6	1	111	0.100	
286	6	1	118	0.080	
286	6	1	105	0.098	
286	6	1	114	0.103	
286	6	1	84	0.051	
287	6	1	108	0.052	
287	6	1	120	0.055	
287	6	1	126	0.077	
287	6	1	110	0.081	
287	6	1	104	0.031	
288	6	1	124	0.059	
288	6	1	101	0.073	
288	6	1	128	0.055	
288	6	1	51	0.098	
288	6	1	50	0.101	
289	6	1	94	0.085	
289	6	1	99	0.071	
289	6	1	101	0.075	
289	6	1	93	0.079	
289	6	1	105	0.103	
290	6	1	115	0.106	
290	6	1	133	0.073	
290	6	1	122	0.048	
290	6	1	136	0.078	
290	6	1	127	0.051	
291	6	1	81	0.111	
291	6	1	83	0.101	
291	6	1	85	0.103	
291	6	1	84	0.122	
291	6	1	87	0.122	
292	6	1	120	0.078	
292	6	1	79	0.113	
292	6	1	107	0.057	
292	6	1	72	0.099	
292	6	1	114	0.104	
293	6	1	105	0.050	
293	6	1	122	0.064	
293	6	1	147	0.056	
293	6	1	107	0.054	
293	6	1	104	0.049	
294	6	1	122	0.073	
294	6	1	113	0.093	
294	6	1	118	0.057	
294	6	1	111	0.095	
294	6	1	115	0.069	
295	6	1	96	0.049	
295	6	1	112	0.070	
295	6	1	105	0.051	
295	6	1	96	0.073	
295	6	1	99	0.091	
296	6	1	92	0.137	
296	6	1	82	0.132	
296	6	1	90	0.147	
296	6	1	91	0.147	
296	6	1	91	0.126	
297	6	1	106	0.059	
297	6	1	118	0.037	
297	6	1	113	0.030	
297	6	1	110	0.050	
297	6	1	117	0.039	
298	6	1	119	0.050	
298	6	1	128	0.061	
298	6	1	104	0.076	
298	6	1	112	0.072	
298	6	1	102	0.031	
299	6	1	107	0.070	
299	6	1	107	0.095	
299	6	1	115	0.085	
299	6	1	99	0.097	
299	6	1	106	0.068	
0	7	1	55	0.112	
0	7	1	59	0.093	
0	7	1	55	0.080	
0	7	1	61	0.076	
0	7	1	54	0.217	
1	7	1	54	0.210	
1	7	1	59	0.113	
1	7	1	56	0.136	
1	7	1	55	0.110	
1	7	1	52	0.206	
2	7	1	55	0.094	
2	7	1	55	0.083	
2	7	1	58	0.100	
2	7	1	52	0.129	
2	7	1	51	0.121	
3	7	1	46	0.220	
3	7	1	46	0.207	
3	7	1	46	0.272	
3	7	1	45	0.246	
3	7	1	46	0.210	
4	7	1	69	0.028	
4	7	1	64	0.060	
4	7	1	71	0.015	
4	7	0	29	0.010	
4	7	1	69	0.089	
5	7	1	44	0.194	
5	7	1	44	0.207	
5	7	1	44	0.184	
5	7	1	44	0.207	
5	7	1	44	0.207	
6	7	1	48	0.149	
6	7	1	55	0.112	
6	7	0	28	0.017	
6	7	1	52	0.139	
6	7	1	49	0.181	
7	7	1	54	0.121	
7	7	1	55	0.103	
7	7	1	67	0.144	
7	7	1	55	0.128	
7	7	1	51	0.075	
8	7	1	49	0.186	
8	7	1	47	0.174	
8	7	1	48	0.176	
8	7	1	48	0.148	
8	7	1	51	0.191	
9	7	1	42	0.160	
9	7	1	42	0.213	
9	7	1	43	0.213	
9	7	1	42	0.158	
9	7	1	42	0.159	
10	7	1	46	0.203	
10	7	1	46	0.232	
10	7	1	45	0.231	
10	7	1	47	0.179	
10	7	1	46	0.163	
11	7	1	48	0.225	
11	7	1	48	0.237	
11	7	1	48	0.225	
11	7	1	48	0.225	
11	7	1	48	0.225	
12	7	1	53	0.097	
12	7	1	54	0.098	
12	7	1	49	0.102	
12	7	1	52	0.097	
12	7	1	53	0.132	
13	7	1	44	0.126	
13	7	1	46	0.099	
13	7	1	49	0.128	
13	7	1	46	0.137	
13	7	1	46	0.095	
14	7	1	52	0.152	
14	7	1	48	0.207	
14	7	1	49	0.136	
14	7	1	47	0.177	
14	7	1	51	0.158	
15	7	1	49	0.223	
15	7	1	48	0.243	
15	7	1	48	0.223	
15	7	1	47	0.237	
15	7	1	49	0.246	
16	7	1	57	0.047	
16	7	1	56	0.104	
16	7	1	57	0.122	
16	7	1	57	0.092	
16	7	1	58	0.087	
17	7	1	46	0.236	
17	7	1	47	0.217	
17	7	1	47	0.200	
17	7	1	48	0.198	
17	7	1	46	0.230	
18	7	1	46	0.223	
18	7	1	46	0.189	
18	7	1	47	0.250	
18	7	1	47	0.197	
18	7	1	47	0.231	
19	7	1	63	0.080	
19	7	1	71	0.087	
19	7	1	72	0.090	
19	7	1	68	0.106	
19	7	1	65	0.072	
20	7	1	48	0.199	
20	7	1	48	0.269	
20	7	1	48	0.261	
20	7	1	49	0.216	
20	7	1	48	0.220	
21	7	1	45	0.207	
21	7	1	42	0.198	
21	7	1	43	0.251	
21	7	1	45	0.213	
21	7	1	44	0.189	
22	7	1	53	0.180	
22	7	1	55	0.127	
22	7	1	51	0.108	
22	7	1	46	0.063	
22	7	1	50	0.097	
23	7	1	48	0.168	
23	7	1	24	0.149	
23	7	1	24	0.148	
23	7	1	24	0.149	
23	7	1	24	0.149	
24	7	1	57	0.133	
24	7	1	62	0.120	
24	7	1	69	0.078	
24	7	1	58	0.126	
24	7	1	54	0.097	
25	7	1	47	0.227	
25	7	1	47	0.238	
25	7	1	47	0.260	
25	7	1	47	0.259	
25	7	1	47	0.223	
26	7	1	46	0.225	
26	7	1	47	0.200	
26	7	1	47	0.225	
26	7	1	51	0.139	
26	7	1	47	0.209	
27	7	1	45	0.231	
27	7	1	45	0.127	
27	7	1	45	0.146	
27	7	1	45	0.152	
27	7	1	45	0.144	
28	7	1	44	0.307	
28	7	1	44	0.360	
28	7	1	45	0.276	
28	7	1	44	0.326	
28	7	1	44	0.318	
29	7	1	31	0.022	
29	7	1	30	0.056	
29	7	0	30	0.000	
29	7	1	33	0.039	
29	7	1	30	0.027	
30	7	1	58	0.122	
30	7	1	67	0.094	
30	7	1	64	0.122	
30	7	1	63	0.144	
30	7	1	64	0.104	
31	7	1	48	0.234	
31	7	1	46	0.232	
31	7	1	47	0.224	
31	7	1	47	0.207	
31	7	1	49	0.221	
32	7	1	47	0.160	
32	7	1	47	0.105	
32	7	1	42	0.172	
32	7	1	47	0.160	
32	7	1	47	0.160	
33	7	1	32	0.051	
33	7	1	33	0.056	
33	7	1	36	0.061	
33	7	1	38	0.056	
33	7	1	33	0.079	
34	7	1	42	0.201	
34	7	1	42	0.124	
34	7	1	42	0.201	
34	7	1	42	0.199	
34	7	1	42	0.115	
35	7	1	47	0.084	
35	7	1	47	0.125	
35	7	1	47	0.125	
35	7	1	49	0.111	
35	7	1	47	0.125	
36	7	1	44	0.170	
36	7	1	44	0.142	
36	7	1	45	0.221	
36	7	1	44	0.206	
36	7	1	44	0.193	
37	7	1	58	0.114	
37	7	1	57	0.092	
37	7	1	53	0.056	
37	7	1	51	0.097	
37	7	1	53	0.057	
38	7	1	51	0.131	
38	7	1	55	0.126	
38	7	1	58	0.114	
38	7	1	54	0.090	
38	7	1	48	0.101	
39	7	1	45	0.109	
39	7	1	45	0.177	
39	7	1	46	0.166	
39	7	1	47	0.154	
39	7	1	45	0.174	
40	7	1	44	0.359	
40	7	1	44	0.347	
40	7	1	44	0.359	
40	7	1	44	0.332	
40	7	1	44	0.332	
41	7	1	44	0.246	
41	7	1	44	0.246	
41	7	1	44	0.250	
41	7	1	44	0.246	
41	7	1	44	0.250	
42	7	1	44	0.636	
42	7	1	44	0.636	
42	7	1	44	0.644	
42	7	1	44	0.636	
42	7	1	44	0.636	
43	7	1	65	0.063	
43	7	1	56	0.065	
43	7	1	38	0.101	
43	7	1	38	0.096	
43	7	1	61	0.153	
44	7	1	58	0.102	
44	7	1	57	0.096	
44	7	1	55	0.111	
44	7	1	54	0.111	
44	7	1	63	0.043	
45	7	1	52	0.126	
45	7	1	48	0.124	
45	7	1	57	0.112	
45	7	1	25	0.180	
45	7	1	25	0.134	
46	7	1	22	0.188	
46	7	1	63	0.095	
46	7	1	60	0.110	
46	7	1	57	0.023	
46	7	1	56	0.122	
47	7	1	57	0.043	
47	7	1	63	0.070	
47	7	1	60	0.036	
47	7	1	56	0.083	
47	7	1	115	0.058	
48	7	1	45	0.178	
48	7	1	46	0.148	
48	7	1	45	0.158	
48	7	1	44	0.135	
48	7	1	44	0.135	
49	7	1	62	0.080	
49	7	1	67	0.088	
49	7	1	60	0.111	
49	7	1	69	0.098	
49	7	1	65	0.100	
50	7	1	46	0.279	
50	7	1	46	0.279	
50	7	1	46	0.279	
50	7	1	46	0.279	
50	7	1	46	0.279	
51	7	1	45	0.178	
51	7	1	48	0.220	
51	7	1	49	0.236	
51	7	1	47	0.283	
51	7	1	48	0.232	
52	7	1	50	0.235	
52	7	1	48	0.255	
52	7	1	47	0.280	
52	7	1	48	0.217	
52	7	1	54	0.143	
53	7	1	46	0.168	
53	7	1	46	0.191	
53	7	1	46	0.191	
53	7	1	46	0.191	
53	7	1	49	0.133	
54	7	1	47	0.221	
54	7	1	49	0.352	
54	7	1	47	0.259	
54	7	1	48	0.235	
54	7	1	48	0.215	
55	7	1	49	0.075	
55	7	1	51	0.120	
55	7	1	55	0.111	
55	7	1	50	0.075	
55	7	1	53	0.123	
56	7	1	46	0.210	
56	7	1	46	0.099	
56	7	1	44	0.249	
56	7	1	45	0.220	
56	7	1	43	0.259	
57	7	1	77	0.124	
57	7	1	110	0.055	
57	7	1	64	0.111	
57	7	1	72	0.069	
57	7	1	62	0.117	
58	7	1	69	0.120	
58	7	1	70	0.026	
58	7	1	81	0.127	
58	7	1	82	0.063	
58	7	1	75	0.097	
59	7	1	41	0.092	
59	7	1	59	0.109	
59	7	1	57	0.089	
59	7	1	80	0.078	
59	7	1	54	0.088	
60	7	1	53	0.083	
60	7	1	53	0.079	
60	7	1	59	0.072	
60	7	1	53	0.080	
60	7	1	53	0.082	
61	7	1	44	0.397	
61	7	1	44	0.397	
61	7	1	44	0.395	
61	7	1	44	0.385	
61	7	1	44	0.385	
62	7	1	78	0.052	
62	7	1	69	0.040	
62	7	1	81	0.039	
62	7	1	72	0.102	
62	7	1	82	0.040	
63	7	1	50	0.081	
63	7	1	56	0.103	
63	7	1	52	0.169	
63	7	1	58	0.069	
63	7	1	55	0.171	
64	7	1	34	0.180	
64	7	1	45	0.172	
64	7	1	34	0.174	
64	7	1	34	0.141	
64	7	1	45	0.180	
65	7	1	46	0.275	
65	7	1	46	0.268	
65	7	1	45	0.152	
65	7	1	46	0.269	
65	7	1	45	0.152	
66	7	1	42	0.176	
66	7	1	43	0.124	
66	7	1	45	0.094	
66	7	1	43	0.143	
66	7	1	43	0.143	
67	7	1	44	0.352	
67	7	1	44	0.352	
67	7	1	44	0.352	
67	7	1	44	0.352	
67	7	1	44	0.352	
68	7	1	53	0.210	
68	7	1	52	0.163	
68	7	1	48	0.247	
68	7	1	52	0.160	
68	7	1	51	0.196	
69	7	1	60	0.129	
69	7	1	51	0.109	
69	7	1	58	0.055	
69	7	1	55	0.169	
69	7	1	59	0.106	
70	7	1	48	0.129	
70	7	1	49	0.104	
70	7	1	49	0.116	
70	7	1	49	0.152	
70	7	1	49	0.155	
71	7	1	48	0.197	
71	7	1	48	0.197	
71	7	1	48	0.197	
71	7	1	48	0.197	
71	7	1	48	0.197	
72	7	1	44	0.210	
72	7	1	44	0.194	
72	7	1	44	0.225	
72	7	1	44	0.222	
72	7	1	44	0.210	
73	7	1	55	0.118	
73	7	1	49	0.125	
73	7	1	52	0.141	
73	7	1	52	0.161	
73	7	1	53	0.094	
74	7	1	47	0.126	
74	7	1	49	0.137	
74	7	1	47	0.200	
74	7	1	51	0.154	
74	7	1	49	0.189	
75	7	1	44	0.367	
75	7	1	44	0.367	
75	7	1	44	0.367	
75	7	1	44	0.326	
75	7	1	44	0.326	
76	7	1	47	0.195	
76	7	1	47	0.164	
76	7	1	54	0.157	
76	7	1	48	0.159	
76	7	1	52	0.145	
77	7	1	45	0.245	
77	7	1	45	0.244	
77	7	1	45	0.244	
77	7	1	47	0.213	
77	7	1	45	0.244	
78	7	1	55	0.156	
78	7	1	61	0.125	
78	7	1	53	0.059	
78	7	1	31	0.058	
78	7	1	54	0.105	
79	7	1	46	0.221	
79	7	1	45	0.156	
79	7	1	47	0.188	
79	7	1	47	0.228	
79	7	1	45	0.229	
80	7	1	56	0.115	
80	7	1	58	0.131	
80	7	1	64	0.062	
80	7	1	27	0.131	
80	7	1	55	0.115	
81	7	1	46	0.189	
81	7	1	46	0.181	
81	7	1	45	0.136	
81	7	1	48	0.150	
81	7	1	46	0.175	
82	7	1	58	0.103	
82	7	1	56	0.103	
82	7	1	55	0.101	
82	7	1	68	0.067	
82	7	1	57	0.079	
83	7	1	50	0.221	
83	7	1	50	0.200	
83	7	1	49	0.137	
83	7	1	49	0.124	
83	7	1	48	0.193	
84	7	1	46	0.196	
84	7	1	48	0.158	
84	7	1	47	0.199	
84	7	1	45	0.164	
84	7	1	46	0.200	
85	7	1	52	0.183	
85	7	1	28	0.204	
85	7	1	57	0.200	
85	7	1	50	0.174	
85	7	1	28	0.195	
86	7	1	70	0.063	
86	7	1	63	0.076	
86	7	1	72	0.017	
86	7	1	63	0.127	
86	7	1	60	0.124	
87	7	1	46	0.199	
87	7	1	46	0.127	
87	7	1	46	0.153	
87	7	1	46	0.157	
87	7	1	46	0.226	
88	7	1	48	0.156	
88	7	1	47	0.241	
88	7	1	47	0.207	
88	7	1	50	0.192	
88	7	1	46	0.233	
89	7	1	49	0.070	
89	7	1	54	0.111	
89	7	1	51	0.134	
89	7	1	52	0.092	
89	7	1	54	0.121	
90	7	1	47	0.205	
90	7	1	47	0.127	
90	7	1	46	0.104	
90	7	1	47	0.204	
90	7	1	47	0.186	
91	7	1	53	0.151	
91	7	1	53	0.151	
91	7	1	46	0.169	
91	7	1	50	0.151	
91	7	1	51	0.154	
92	7	1	48	0.169	
92	7	1	46	0.141	
92	7	1	50	0.177	
92	7	1	48	0.134	
92	7	1	51	0.161	
93	7	1	44	0.808	
93	7	1	44	0.808	
93	7	1	44	0.808	
93	7	1	44	0.808	
93	7	1	44	0.808	
94	7	1	44	0.415	
94	7	1	44	0.415	
94	7	1	44	0.415	
94	7	1	44	0.415	
94	7	1	44	0.415	
95	7	1	48	0.143	
95	7	1	48	0.143	
95	7	1	44	0.165	
95	7	1	45	0.174	
95	7	1	49	0.163	
96	7	1	52	0.218	
96	7	1	58	0.161	
96	7	1	60	0.186	
96	7	1	54	0.181	
96	7	1	58	0.146	
97	7	1	54	0.108	
97	7	1	56	0.113	
97	7	1	52	0.079	
97	7	1	51	0.139	
97	7	1	57	0.100	
98	7	1	52	0.141	
98	7	1	66	0.121	
98	7	1	24	0.174	
98	7	1	55	0.121	
98	7	1	51	0.132	
99	7	1	58	0.101	
99	7	1	57	0.126	
99	7	1	59	0.160	
99	7	1	57	0.102	
99	7	1	66	0.060	
100	7	1	49	0.224	
100	7	1	49	0.180	
100	7	1	44	0.140	
100	7	1	50	0.163	
100	7	1	48	0.176	
101	7	1	49	0.167	
101	7	1	46	0.260	
101	7	1	47	0.232	
101	7	1	47	0.232	
101	7	1	46	0.236	
102	7	1	52	0.131	
102	7	1	48	0.146	
102	7	1	47	0.114	
102	7	1	45	0.179	
102	7	1	46	0.174	
103	7	1	65	0.083	
103	7	1	59	0.107	
103	7	1	56	0.100	
103	7	1	59	0.117	
103	7	1	62	0.122	
104	7	1	46	0.119	
104	7	1	46	0.086	
104	7	1	50	0.082	
104	7	1	47	0.124	
104	7	1	54	0.071	
105	7	1	30	0.166	
105	7	1	60	0.126	
105	7	1	55	0.093	
105	7	1	55	0.100	
105	7	1	59	0.127	
106	7	1	50	0.142	
106	7	1	48	0.118	
106	7	1	48	0.196	
106	7	1	52	0.109	
106	7	1	52	0.110	
107	7	1	51	0.203	
107	7	1	49	0.202	
107	7	1	51	0.226	
107	7	1	54	0.249	
107	7	1	56	0.127	
108	7	1	47	0.117	
108	7	1	47	0.237	
108	7	1	46	0.241	
108	7	1	46	0.296	
108	7	1	46	0.181	
109	7	1	49	0.164	
109	7	1	48	0.190	
109	7	1	44	0.128	
109	7	1	57	0.065	
109	7	1	48	0.144	
110	7	1	53	0.189	
110	7	1	55	0.109	
110	7	1	55	0.123	
110	7	1	52	0.090	
110	7	1	53	0.189	
111	7	1	83	0.095	
111	7	1	86	0.062	
111	7	1	80	0.059	
111	7	1	51	0.114	
111	7	1	82	0.108	
112	7	1	68	0.073	
112	7	1	64	0.055	
112	7	1	74	0.042	
112	7	1	77	0.058	
112	7	1	37	0.091	
113	7	1	66	0.064	
113	7	1	61	0.096	
113	7	1	70	0.078	
113	7	1	65	0.073	
113	7	1	70	0.088	
114	7	1	53	0.113	
114	7	1	57	0.058	
114	7	1	56	0.087	
114	7	1	62	0.082	
114	7	1	59	0.061	
115	7	1	49	0.122	
115	7	1	56	0.095	
115	7	1	48	0.141	
115	7	1	48	0.124	
115	7	1	52	0.125	
116	7	1	46	0.205	
116	7	1	46	0.242	
116	7	1	55	0.196	
116	7	1	46	0.225	
116	7	1	47	0.246	
117	7	1	71	0.061	
117	7	1	87	0.086	
117	7	1	64	0.058	
117	7	1	63	0.059	
117	7	1	29	0.145	
118	7	1	71	0.044	
118	7	1	78	0.074	
118	7	1	65	0.098	
118	7	1	63	0.110	
118	7	1	67	0.034	
119	7	1	35	0.116	
119	7	1	68	0.086	
119	7	1	66	0.068	
119	7	1	38	0.097	
119	7	1	64	0.127	
120	7	1	58	0.099	
120	7	1	59	0.132	
120	7	1	56	0.176	
120	7	1	62	0.093	
120	7	1	60	0.137	
121	7	1	55	0.160	
121	7	1	72	0.100	
121	7	1	69	0.083	
121	7	1	56	0.109	
121	7	1	66	0.136	
122	7	1	51	0.138	
122	7	1	52	0.178	
122	7	1	54	0.138	
122	7	1	56	0.083	
122	7	1	53	0.144	
123	7	1	66	0.071	
123	7	1	66	0.123	
123	7	1	63	0.048	
123	7	1	73	0.108	
123	7	1	61	0.074	
124	7	1	67	0.081	
124	7	1	65	0.150	
124	7	1	70	0.135	
124	7	1	58	0.136	
124	7	1	68	0.061	
125	7	1	48	0.148	
125	7	1	50	0.155	
125	7	1	50	0.106	
125	7	1	52	0.123	
125	7	1	47	0.172	
126	7	1	55	0.109	
126	7	1	54	0.112	
126	7	1	54	0.121	
126	7	1	57	0.124	
126	7	1	60	0.110	
127	7	1	69	0.088	
127	7	1	61	0.107	
127	7	1	60	0.145	
127	7	1	58	0.125	
127	7	1	60	0.073	
128	7	1	46	0.218	
128	7	1	47	0.166	
